"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57221686842E-001, +0.00000000000E+000
+4.20200000000E+005, +5.58886179977E-001, +0.00000000000E+000
+4.20400000000E+005, +5.60235963478E-001, +0.00000000000E+000
+4.20600000000E+005, +5.59494140624E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60312440563E-001, +0.00000000000E+000
+4.21000000000E+005, +5.60349654903E-001, +0.00000000000E+000
+4.21200000000E+005, +5.59903245573E-001, +0.00000000000E+000
+4.21400000000E+005, +5.60326364299E-001, +0.00000000000E+000
+4.21600000000E+005, +5.60322334867E-001, +0.00000000000E+000
+4.21800000000E+005, +5.60856050732E-001, +0.00000000000E+000
+4.22000000000E+005, +5.60594720210E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61296151973E-001, +0.00000000000E+000
+4.22400000000E+005, +5.61777175595E-001, +0.00000000000E+000
+4.22600000000E+005, +5.61736186095E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62366602270E-001, +0.00000000000E+000
+4.23000000000E+005, +5.61815749870E-001, +0.00000000000E+000
+4.23200000000E+005, +5.62095257488E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63043496831E-001, +0.00000000000E+000
+4.23600000000E+005, +5.62631728683E-001, +0.00000000000E+000
+4.23800000000E+005, +5.62417279260E-001, +0.00000000000E+000
+4.24000000000E+005, +5.62778317980E-001, +0.00000000000E+000
+4.24200000000E+005, +5.63670335438E-001, +0.00000000000E+000
+4.24400000000E+005, +5.63048818550E-001, +0.00000000000E+000
+4.24600000000E+005, +5.63299394223E-001, +0.00000000000E+000
+4.24800000000E+005, +5.63817068216E-001, +0.00000000000E+000
+4.25000000000E+005, +5.63734111249E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64278465723E-001, +0.00000000000E+000
+4.25400000000E+005, +5.64156269979E-001, +0.00000000000E+000
+4.25600000000E+005, +5.64556850617E-001, +0.00000000000E+000
+4.25800000000E+005, +5.64512388156E-001, +0.00000000000E+000
+4.26000000000E+005, +5.64811769889E-001, +0.00000000000E+000
+4.26200000000E+005, +5.65289217509E-001, +0.00000000000E+000
+4.26400000000E+005, +5.65438990782E-001, +0.00000000000E+000
+4.26600000000E+005, +5.65949250830E-001, +0.00000000000E+000
+4.26800000000E+005, +5.65746208138E-001, +0.00000000000E+000
+4.27000000000E+005, +5.65988643093E-001, +0.00000000000E+000
+4.27200000000E+005, +5.66515024708E-001, +0.00000000000E+000
+4.27400000000E+005, +5.66679028994E-001, +0.00000000000E+000
+4.27600000000E+005, +5.66804109386E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67074436710E-001, +0.00000000000E+000
+4.28000000000E+005, +5.67508997163E-001, +0.00000000000E+000
+4.28200000000E+005, +5.66799158347E-001, +0.00000000000E+000
+4.28400000000E+005, +5.67423596943E-001, +0.00000000000E+000
+4.28600000000E+005, +5.67383120472E-001, +0.00000000000E+000
+4.28800000000E+005, +5.67719301125E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68342387045E-001, +0.00000000000E+000
+4.29200000000E+005, +5.68573673365E-001, +0.00000000000E+000
+4.29400000000E+005, +5.68887368836E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69354752223E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69075890683E-001, +0.00000000000E+000
+4.30000000000E+005, +5.68996714287E-001, +0.00000000000E+000
+4.30200000000E+005, +5.68694746208E-001, +0.00000000000E+000
+4.30400000000E+005, +5.69362191423E-001, +0.00000000000E+000
+4.30600000000E+005, +5.70010341888E-001, +0.00000000000E+000
+4.30800000000E+005, +5.69309057231E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70238576230E-001, +0.00000000000E+000
+4.31200000000E+005, +5.70228188320E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70654267028E-001, +0.00000000000E+000
+4.31600000000E+005, +5.70398640747E-001, +0.00000000000E+000
+4.31800000000E+005, +5.70916972258E-001, +0.00000000000E+000
+4.32000000000E+005, +5.70934637910E-001, +0.00000000000E+000
+4.32200000000E+005, +5.70986292424E-001, +0.00000000000E+000
+4.32400000000E+005, +5.71444180955E-001, +0.00000000000E+000
+4.32600000000E+005, +5.71365076888E-001, +0.00000000000E+000
+4.32800000000E+005, +5.70820027048E-001, +0.00000000000E+000
+4.33000000000E+005, +5.71378671173E-001, +0.00000000000E+000
+4.33200000000E+005, +5.71132022680E-001, +0.00000000000E+000
+4.33400000000E+005, +5.72003889345E-001, +0.00000000000E+000
+4.33600000000E+005, +5.71437503874E-001, +0.00000000000E+000
+4.33800000000E+005, +5.70843181029E-001, +0.00000000000E+000
+4.34000000000E+005, +5.70925355723E-001, +0.00000000000E+000
+4.34200000000E+005, +5.71033956434E-001, +0.00000000000E+000
+4.34400000000E+005, +5.71058434348E-001, +0.00000000000E+000
+4.34600000000E+005, +5.70942442316E-001, +0.00000000000E+000
+4.34800000000E+005, +5.69998206320E-001, +0.00000000000E+000
+4.35000000000E+005, +5.70223312833E-001, +0.00000000000E+000
+4.35200000000E+005, +5.70055825231E-001, +0.00000000000E+000
+4.35400000000E+005, +5.69866684257E-001, +0.00000000000E+000
+4.35600000000E+005, +5.69571500833E-001, +0.00000000000E+000
