"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.56951242962E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59177599506E-001, +0.00000000000E+000
+4.20400000000E+005, +5.59978723034E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60265519784E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60828655957E-001, +0.00000000000E+000
+4.21000000000E+005, +5.60905648017E-001, +0.00000000000E+000
+4.21200000000E+005, +5.61277025817E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61612988319E-001, +0.00000000000E+000
+4.21600000000E+005, +5.62387751319E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61565930624E-001, +0.00000000000E+000
+4.22000000000E+005, +5.62153534974E-001, +0.00000000000E+000
+4.22200000000E+005, +5.62124618350E-001, +0.00000000000E+000
+4.22400000000E+005, +5.61970732554E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62214253176E-001, +0.00000000000E+000
+4.22800000000E+005, +5.63065404392E-001, +0.00000000000E+000
+4.23000000000E+005, +5.62750893487E-001, +0.00000000000E+000
+4.23200000000E+005, +5.62753220390E-001, +0.00000000000E+000
+4.23400000000E+005, +5.62698800862E-001, +0.00000000000E+000
+4.23600000000E+005, +5.63621058678E-001, +0.00000000000E+000
+4.23800000000E+005, +5.63073608840E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63521392850E-001, +0.00000000000E+000
+4.24200000000E+005, +5.64207313364E-001, +0.00000000000E+000
+4.24400000000E+005, +5.63952596632E-001, +0.00000000000E+000
+4.24600000000E+005, +5.64070003049E-001, +0.00000000000E+000
+4.24800000000E+005, +5.64517492556E-001, +0.00000000000E+000
+4.25000000000E+005, +5.64634561389E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64635627207E-001, +0.00000000000E+000
+4.25400000000E+005, +5.64753976672E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65146477404E-001, +0.00000000000E+000
+4.25800000000E+005, +5.65369743022E-001, +0.00000000000E+000
+4.26000000000E+005, +5.66131690782E-001, +0.00000000000E+000
+4.26200000000E+005, +5.65640257339E-001, +0.00000000000E+000
+4.26400000000E+005, +5.66335291726E-001, +0.00000000000E+000
+4.26600000000E+005, +5.66504015253E-001, +0.00000000000E+000
+4.26800000000E+005, +5.66156644145E-001, +0.00000000000E+000
+4.27000000000E+005, +5.66785245267E-001, +0.00000000000E+000
+4.27200000000E+005, +5.67121755331E-001, +0.00000000000E+000
+4.27400000000E+005, +5.67721085076E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67649252786E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67581920193E-001, +0.00000000000E+000
+4.28000000000E+005, +5.68161238745E-001, +0.00000000000E+000
+4.28200000000E+005, +5.67889069713E-001, +0.00000000000E+000
+4.28400000000E+005, +5.68902757428E-001, +0.00000000000E+000
+4.28600000000E+005, +5.68849114622E-001, +0.00000000000E+000
+4.28800000000E+005, +5.68877639415E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68579922491E-001, +0.00000000000E+000
+4.29200000000E+005, +5.69000809307E-001, +0.00000000000E+000
+4.29400000000E+005, +5.69213420654E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69629876980E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69983996802E-001, +0.00000000000E+000
+4.30000000000E+005, +5.69949798360E-001, +0.00000000000E+000
+4.30200000000E+005, +5.69664157241E-001, +0.00000000000E+000
+4.30400000000E+005, +5.70154030124E-001, +0.00000000000E+000
+4.30600000000E+005, +5.70636653142E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70934572101E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70288532645E-001, +0.00000000000E+000
+4.31200000000E+005, +5.70963262901E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70560209690E-001, +0.00000000000E+000
+4.31600000000E+005, +5.70504941372E-001, +0.00000000000E+000
+4.31800000000E+005, +5.70597390360E-001, +0.00000000000E+000
+4.32000000000E+005, +5.71536354706E-001, +0.00000000000E+000
+4.32200000000E+005, +5.71050922031E-001, +0.00000000000E+000
+4.32400000000E+005, +5.70975386594E-001, +0.00000000000E+000
+4.32600000000E+005, +5.70898046416E-001, +0.00000000000E+000
+4.32800000000E+005, +5.70492668061E-001, +0.00000000000E+000
+4.33000000000E+005, +5.70314288297E-001, +0.00000000000E+000
+4.33200000000E+005, +5.70055929050E-001, +0.00000000000E+000
+4.33400000000E+005, +5.69831325030E-001, +0.00000000000E+000
+4.33600000000E+005, +5.69593738854E-001, +0.00000000000E+000
+4.33800000000E+005, +5.69145356110E-001, +0.00000000000E+000
+4.34000000000E+005, +5.67875258527E-001, +0.00000000000E+000
+4.34200000000E+005, +5.67451846813E-001, +0.00000000000E+000
+4.34400000000E+005, +5.66975504319E-001, +0.00000000000E+000
+4.34600000000E+005, +5.66235113435E-001, +0.00000000000E+000
+4.34800000000E+005, +5.64899850617E-001, +0.00000000000E+000
+4.35000000000E+005, +5.63392659705E-001, +0.00000000000E+000
+4.35200000000E+005, +5.61771443701E-001, +0.00000000000E+000
+4.35400000000E+005, +5.59783633105E-001, +0.00000000000E+000
+4.35600000000E+005, +5.57703312999E-001, +0.00000000000E+000
+4.35800000000E+005, +5.55188950556E-001, +0.00000000000E+000
+4.36000000000E+005, +5.52369439565E-001, +0.00000000000E+000
+4.36200000000E+005, +5.49105757693E-001, +0.00000000000E+000
+4.36400000000E+005, +5.45263067197E-001, +0.00000000000E+000
+4.36600000000E+005, +5.41364011166E-001, +0.00000000000E+000
+4.36800000000E+005, +5.36347903058E-001, +0.00000000000E+000
+4.37000000000E+005, +5.31397796685E-001, +0.00000000000E+000
+4.37200000000E+005, +5.25849334302E-001, +0.00000000000E+000
+4.37400000000E+005, +5.19907014655E-001, +0.00000000000E+000
+4.37600000000E+005, +5.13978835453E-001, +0.00000000000E+000
+4.37800000000E+005, +5.07711401649E-001, +0.00000000000E+000
+4.38000000000E+005, +5.01799789788E-001, +0.00000000000E+000
+4.38200000000E+005, +4.96402527408E-001, +0.00000000000E+000
+4.38400000000E+005, +4.91070802147E-001, +0.00000000000E+000
+4.38600000000E+005, +4.86860425055E-001, +0.00000000000E+000
+4.38800000000E+005, +4.83366507367E-001, +0.00000000000E+000
+4.39000000000E+005, +4.82487443855E-001, +0.00000000000E+000
+4.39200000000E+005, +4.82196949711E-001, +0.00000000000E+000
+4.39400000000E+005, +4.83640235155E-001, +0.00000000000E+000
+4.39600000000E+005, +4.86640189651E-001, +0.00000000000E+000
+4.39800000000E+005, +4.90036348965E-001, +0.00000000000E+000
+4.40000000000E+005, +4.94372692920E-001, +0.00000000000E+000
+4.40200000000E+005, +4.98718032728E-001, +0.00000000000E+000
+4.40400000000E+005, +5.04150572542E-001, +0.00000000000E+000
+4.40600000000E+005, +5.08284210272E-001, +0.00000000000E+000
+4.40800000000E+005, +5.12364606787E-001, +0.00000000000E+000
+4.41000000000E+005, +5.16294177912E-001, +0.00000000000E+000
+4.41200000000E+005, +5.20555986712E-001, +0.00000000000E+000
+4.41400000000E+005, +5.23304554576E-001, +0.00000000000E+000
+4.41600000000E+005, +5.26113211639E-001, +0.00000000000E+000
+4.41800000000E+005, +5.29005631892E-001, +0.00000000000E+000
+4.42000000000E+005, +5.31743942721E-001, +0.00000000000E+000
+4.42200000000E+005, +5.34581557193E-001, +0.00000000000E+000
+4.42400000000E+005, +5.36079109329E-001, +0.00000000000E+000
+4.42600000000E+005, +5.38352819339E-001, +0.00000000000E+000
+4.42800000000E+005, +5.39840470413E-001, +0.00000000000E+000
+4.43000000000E+005, +5.42259635805E-001, +0.00000000000E+000
+4.43200000000E+005, +5.43655974455E-001, +0.00000000000E+000
+4.43400000000E+005, +5.45035957921E-001, +0.00000000000E+000
+4.43600000000E+005, +5.46578448415E-001, +0.00000000000E+000
+4.43800000000E+005, +5.47432010114E-001, +0.00000000000E+000
+4.44000000000E+005, +5.49201056216E-001, +0.00000000000E+000
+4.44200000000E+005, +5.49958755756E-001, +0.00000000000E+000
+4.44400000000E+005, +5.51405834236E-001, +0.00000000000E+000
+4.44600000000E+005, +5.52351315512E-001, +0.00000000000E+000
+4.44800000000E+005, +5.53768269881E-001, +0.00000000000E+000
+4.45000000000E+005, +5.54280574900E-001, +0.00000000000E+000
+4.45200000000E+005, +5.55361449606E-001, +0.00000000000E+000
+4.45400000000E+005, +5.56300702370E-001, +0.00000000000E+000
+4.45600000000E+005, +5.57394072281E-001, +0.00000000000E+000
+4.45800000000E+005, +5.57438445220E-001, +0.00000000000E+000
+4.46000000000E+005, +5.58474900533E-001, +0.00000000000E+000
+4.46200000000E+005, +5.58331099103E-001, +0.00000000000E+000
+4.46400000000E+005, +5.60065337235E-001, +0.00000000000E+000
+4.46600000000E+005, +5.54240708894E-001, +0.00000000000E+000
+4.46800000000E+005, +5.64330191673E-001, +0.00000000000E+000
+4.47000000000E+005, +5.60510192377E-001, +0.00000000000E+000
+4.47200000000E+005, +5.62881202351E-001, +0.00000000000E+000
+4.47400000000E+005, +5.62240264658E-001, +0.00000000000E+000
+4.47600000000E+005, +5.63229308820E-001, +0.00000000000E+000
+4.47800000000E+005, +5.64166721300E-001, +0.00000000000E+000
+4.48000000000E+005, +5.63994944668E-001, +0.00000000000E+000
+4.48200000000E+005, +5.65582229800E-001, +0.00000000000E+000
+4.48400000000E+005, +5.65326821373E-001, +0.00000000000E+000
+4.48600000000E+005, +5.65661298020E-001, +0.00000000000E+000
+4.48800000000E+005, +5.66319918763E-001, +0.00000000000E+000
+4.49000000000E+005, +5.66868099819E-001, +0.00000000000E+000
+4.49200000000E+005, +5.66575915987E-001, +0.00000000000E+000
+4.49400000000E+005, +5.67571883142E-001, +0.00000000000E+000
+4.49600000000E+005, +5.68109270424E-001, +0.00000000000E+000
+4.49800000000E+005, +5.68474814367E-001, +0.00000000000E+000
+4.50000000000E+005, +5.68804030009E-001, +0.00000000000E+000
+4.50200000000E+005, +5.69228448233E-001, +0.00000000000E+000
+4.50400000000E+005, +5.70332679364E-001, +0.00000000000E+000
+4.50600000000E+005, +5.69429232977E-001, +0.00000000000E+000
+4.50800000000E+005, +5.70079387918E-001, +0.00000000000E+000
+4.51000000000E+005, +5.70615329424E-001, +0.00000000000E+000
+4.51200000000E+005, +5.70564496590E-001, +0.00000000000E+000
+4.51400000000E+005, +5.71176970477E-001, +0.00000000000E+000
+4.51600000000E+005, +5.71751260093E-001, +0.00000000000E+000
+4.51800000000E+005, +5.71890779721E-001, +0.00000000000E+000
+4.52000000000E+005, +5.71976337374E-001, +0.00000000000E+000
+4.52200000000E+005, +5.72586403933E-001, +0.00000000000E+000
+4.52400000000E+005, +5.72625549021E-001, +0.00000000000E+000
+4.52600000000E+005, +5.73210703874E-001, +0.00000000000E+000
+4.52800000000E+005, +5.73047640862E-001, +0.00000000000E+000
+4.53000000000E+005, +5.73641996957E-001, +0.00000000000E+000
+4.53200000000E+005, +5.73800983763E-001, +0.00000000000E+000
+4.53400000000E+005, +5.74017558098E-001, +0.00000000000E+000
+4.53600000000E+005, +5.74936597058E-001, +0.00000000000E+000
+4.53800000000E+005, +5.74669154604E-001, +0.00000000000E+000
+4.54000000000E+005, +5.74832768251E-001, +0.00000000000E+000
+4.54200000000E+005, +5.75787630317E-001, +0.00000000000E+000
+4.54400000000E+005, +5.75737445008E-001, +0.00000000000E+000
+4.54600000000E+005, +5.76092637269E-001, +0.00000000000E+000
+4.54800000000E+005, +5.76350394156E-001, +0.00000000000E+000
+4.55000000000E+005, +5.76274305810E-001, +0.00000000000E+000
+4.55200000000E+005, +5.76788395341E-001, +0.00000000000E+000
+4.55400000000E+005, +5.77556245627E-001, +0.00000000000E+000
+4.55600000000E+005, +5.77275333034E-001, +0.00000000000E+000
+4.55800000000E+005, +5.77345430367E-001, +0.00000000000E+000
+4.56000000000E+005, +5.77283975424E-001, +0.00000000000E+000
+4.56200000000E+005, +5.78413279809E-001, +0.00000000000E+000
+4.56400000000E+005, +5.77674093542E-001, +0.00000000000E+000
+4.56600000000E+005, +5.78275334595E-001, +0.00000000000E+000
+4.56800000000E+005, +5.78463004597E-001, +0.00000000000E+000
+4.57000000000E+005, +5.78722021262E-001, +0.00000000000E+000
+4.57200000000E+005, +5.79034847792E-001, +0.00000000000E+000
+4.57400000000E+005, +5.79023520318E-001, +0.00000000000E+000
+4.57600000000E+005, +5.79430346621E-001, +0.00000000000E+000
+4.57800000000E+005, +5.79232826797E-001, +0.00000000000E+000
+4.58000000000E+005, +5.79822072698E-001, +0.00000000000E+000
+4.58200000000E+005, +5.80556722324E-001, +0.00000000000E+000
+4.58400000000E+005, +5.79988480186E-001, +0.00000000000E+000
+4.58600000000E+005, +5.80497362952E-001, +0.00000000000E+000
+4.58800000000E+005, +5.80614783260E-001, +0.00000000000E+000
+4.59000000000E+005, +5.80969187879E-001, +0.00000000000E+000
+4.59200000000E+005, +5.81975781226E-001, +0.00000000000E+000
+4.59400000000E+005, +5.81587137347E-001, +0.00000000000E+000
+4.59600000000E+005, +5.81293123074E-001, +0.00000000000E+000
+4.59800000000E+005, +5.81770835129E-001, +0.00000000000E+000
+4.60000000000E+005, +5.82134898746E-001, +0.00000000000E+000
