"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57233465823E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59082606214E-001, +0.00000000000E+000
+4.20400000000E+005, +5.60157242425E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60507110907E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60963997493E-001, +0.00000000000E+000
+4.21000000000E+005, +5.61261444552E-001, +0.00000000000E+000
+4.21200000000E+005, +5.61309872230E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61734786672E-001, +0.00000000000E+000
+4.21600000000E+005, +5.62176470676E-001, +0.00000000000E+000
+4.21800000000E+005, +5.62117149348E-001, +0.00000000000E+000
+4.22000000000E+005, +5.61596906798E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61919353076E-001, +0.00000000000E+000
+4.22400000000E+005, +5.62287922453E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62759860004E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62641437698E-001, +0.00000000000E+000
+4.23000000000E+005, +5.62553697726E-001, +0.00000000000E+000
+4.23200000000E+005, +5.63454353306E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63970129196E-001, +0.00000000000E+000
+4.23600000000E+005, +5.63990020567E-001, +0.00000000000E+000
+4.23800000000E+005, +5.63592780748E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63877467501E-001, +0.00000000000E+000
+4.24200000000E+005, +5.63708652148E-001, +0.00000000000E+000
+4.24400000000E+005, +5.64234053892E-001, +0.00000000000E+000
+4.24600000000E+005, +5.65083732218E-001, +0.00000000000E+000
+4.24800000000E+005, +5.65152652377E-001, +0.00000000000E+000
+4.25000000000E+005, +5.65223438441E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64434025231E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65027414503E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65569450066E-001, +0.00000000000E+000
+4.25800000000E+005, +5.65244542004E-001, +0.00000000000E+000
+4.26000000000E+005, +5.65917245078E-001, +0.00000000000E+000
+4.26200000000E+005, +5.66089707000E-001, +0.00000000000E+000
+4.26400000000E+005, +5.65933277099E-001, +0.00000000000E+000
+4.26600000000E+005, +5.66586730526E-001, +0.00000000000E+000
+4.26800000000E+005, +5.66598185685E-001, +0.00000000000E+000
+4.27000000000E+005, +5.67410383791E-001, +0.00000000000E+000
+4.27200000000E+005, +5.67082694952E-001, +0.00000000000E+000
+4.27400000000E+005, +5.67771067621E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67917931014E-001, +0.00000000000E+000
+4.27800000000E+005, +5.68013920611E-001, +0.00000000000E+000
+4.28000000000E+005, +5.68038137840E-001, +0.00000000000E+000
+4.28200000000E+005, +5.68433349447E-001, +0.00000000000E+000
+4.28400000000E+005, +5.68824162643E-001, +0.00000000000E+000
+4.28600000000E+005, +5.69290007922E-001, +0.00000000000E+000
+4.28800000000E+005, +5.68687571260E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68961532928E-001, +0.00000000000E+000
+4.29200000000E+005, +5.69084888920E-001, +0.00000000000E+000
+4.29400000000E+005, +5.70301883978E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69077183803E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69883536944E-001, +0.00000000000E+000
+4.30000000000E+005, +5.70393032361E-001, +0.00000000000E+000
+4.30200000000E+005, +5.70042046931E-001, +0.00000000000E+000
+4.30400000000E+005, +5.70530797955E-001, +0.00000000000E+000
+4.30600000000E+005, +5.70671392769E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70479107584E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70958346597E-001, +0.00000000000E+000
+4.31200000000E+005, +5.71171686862E-001, +0.00000000000E+000
+4.31400000000E+005, +5.71565357544E-001, +0.00000000000E+000
+4.31600000000E+005, +5.70683222596E-001, +0.00000000000E+000
+4.31800000000E+005, +5.71294849556E-001, +0.00000000000E+000
+4.32000000000E+005, +5.71035777482E-001, +0.00000000000E+000
+4.32200000000E+005, +5.70763098814E-001, +0.00000000000E+000
+4.32400000000E+005, +5.70720513524E-001, +0.00000000000E+000
+4.32600000000E+005, +5.70796603470E-001, +0.00000000000E+000
+4.32800000000E+005, +5.70536733733E-001, +0.00000000000E+000
+4.33000000000E+005, +5.70888150501E-001, +0.00000000000E+000
+4.33200000000E+005, +5.70486759403E-001, +0.00000000000E+000
+4.33400000000E+005, +5.69859752754E-001, +0.00000000000E+000
+4.33600000000E+005, +5.68872352753E-001, +0.00000000000E+000
+4.33800000000E+005, +5.69146171169E-001, +0.00000000000E+000
+4.34000000000E+005, +5.68772165247E-001, +0.00000000000E+000
+4.34200000000E+005, +5.68291632017E-001, +0.00000000000E+000
+4.34400000000E+005, +5.67077041413E-001, +0.00000000000E+000
+4.34600000000E+005, +5.65587217719E-001, +0.00000000000E+000
+4.34800000000E+005, +5.64874770819E-001, +0.00000000000E+000
+4.35000000000E+005, +5.63593261949E-001, +0.00000000000E+000
+4.35200000000E+005, +5.61635624834E-001, +0.00000000000E+000
+4.35400000000E+005, +5.59644298254E-001, +0.00000000000E+000
+4.35600000000E+005, +5.57798371081E-001, +0.00000000000E+000
+4.35800000000E+005, +5.55519685286E-001, +0.00000000000E+000
+4.36000000000E+005, +5.52645390181E-001, +0.00000000000E+000
+4.36200000000E+005, +5.49184944949E-001, +0.00000000000E+000
+4.36400000000E+005, +5.45556795885E-001, +0.00000000000E+000
+4.36600000000E+005, +5.41765244645E-001, +0.00000000000E+000
+4.36800000000E+005, +5.36799295153E-001, +0.00000000000E+000
+4.37000000000E+005, +5.31414557519E-001, +0.00000000000E+000
+4.37200000000E+005, +5.25928729906E-001, +0.00000000000E+000
+4.37400000000E+005, +5.20186107817E-001, +0.00000000000E+000
+4.37600000000E+005, +5.14178297220E-001, +0.00000000000E+000
+4.37800000000E+005, +5.08386710885E-001, +0.00000000000E+000
+4.38000000000E+005, +5.01954966841E-001, +0.00000000000E+000
+4.38200000000E+005, +4.96604647977E-001, +0.00000000000E+000
+4.38400000000E+005, +4.91515551412E-001, +0.00000000000E+000
+4.38600000000E+005, +4.86939268664E-001, +0.00000000000E+000
+4.38800000000E+005, +4.84207978298E-001, +0.00000000000E+000
+4.39000000000E+005, +4.82410845035E-001, +0.00000000000E+000
