"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57450192281E-001, +0.00000000000E+000
+4.20200000000E+005, +5.60030682025E-001, +0.00000000000E+000
+4.20400000000E+005, +5.60486125904E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60744410385E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60775750360E-001, +0.00000000000E+000
+4.21000000000E+005, +5.60720734484E-001, +0.00000000000E+000
+4.21200000000E+005, +5.61575185307E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61634953746E-001, +0.00000000000E+000
+4.21600000000E+005, +5.61306366288E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61472782993E-001, +0.00000000000E+000
+4.22000000000E+005, +5.62559918058E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61969525566E-001, +0.00000000000E+000
+4.22400000000E+005, +5.62466895438E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62720833132E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62803166292E-001, +0.00000000000E+000
+4.23000000000E+005, +5.63302340241E-001, +0.00000000000E+000
+4.23200000000E+005, +5.63104780059E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63665165316E-001, +0.00000000000E+000
+4.23600000000E+005, +5.63715167337E-001, +0.00000000000E+000
+4.23800000000E+005, +5.64295087845E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63689854163E-001, +0.00000000000E+000
+4.24200000000E+005, +5.64489760993E-001, +0.00000000000E+000
+4.24400000000E+005, +5.64435122900E-001, +0.00000000000E+000
+4.24600000000E+005, +5.64364328091E-001, +0.00000000000E+000
+4.24800000000E+005, +5.65122300842E-001, +0.00000000000E+000
+4.25000000000E+005, +5.65413631228E-001, +0.00000000000E+000
+4.25200000000E+005, +5.65160493589E-001, +0.00000000000E+000
+4.25400000000E+005, +5.66165690210E-001, +0.00000000000E+000
+4.25600000000E+005, +5.66096648826E-001, +0.00000000000E+000
+4.25800000000E+005, +5.66036821622E-001, +0.00000000000E+000
+4.26000000000E+005, +5.66276632928E-001, +0.00000000000E+000
+4.26200000000E+005, +5.66281626708E-001, +0.00000000000E+000
+4.26400000000E+005, +5.66734314810E-001, +0.00000000000E+000
+4.26600000000E+005, +5.66885120053E-001, +0.00000000000E+000
+4.26800000000E+005, +5.67091950729E-001, +0.00000000000E+000
+4.27000000000E+005, +5.68026300253E-001, +0.00000000000E+000
+4.27200000000E+005, +5.68005263016E-001, +0.00000000000E+000
+4.27400000000E+005, +5.67831526355E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67904753142E-001, +0.00000000000E+000
+4.27800000000E+005, +5.68046466023E-001, +0.00000000000E+000
+4.28000000000E+005, +5.68705940175E-001, +0.00000000000E+000
+4.28200000000E+005, +5.68357930758E-001, +0.00000000000E+000
+4.28400000000E+005, +5.68863144714E-001, +0.00000000000E+000
+4.28600000000E+005, +5.69280590662E-001, +0.00000000000E+000
+4.28800000000E+005, +5.69075783822E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68948405611E-001, +0.00000000000E+000
+4.29200000000E+005, +5.70093305190E-001, +0.00000000000E+000
+4.29400000000E+005, +5.70074992691E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69810873900E-001, +0.00000000000E+000
+4.29800000000E+005, +5.70487099848E-001, +0.00000000000E+000
+4.30000000000E+005, +5.70860220319E-001, +0.00000000000E+000
+4.30200000000E+005, +5.70701057471E-001, +0.00000000000E+000
+4.30400000000E+005, +5.70945092137E-001, +0.00000000000E+000
+4.30600000000E+005, +5.71113770877E-001, +0.00000000000E+000
+4.30800000000E+005, +5.71067613058E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70870154565E-001, +0.00000000000E+000
+4.31200000000E+005, +5.70709029753E-001, +0.00000000000E+000
+4.31400000000E+005, +5.71729180387E-001, +0.00000000000E+000
+4.31600000000E+005, +5.71596550080E-001, +0.00000000000E+000
+4.31800000000E+005, +5.71643336045E-001, +0.00000000000E+000
+4.32000000000E+005, +5.71400594542E-001, +0.00000000000E+000
+4.32200000000E+005, +5.72001821948E-001, +0.00000000000E+000
+4.32400000000E+005, +5.71300510312E-001, +0.00000000000E+000
+4.32600000000E+005, +5.72121845566E-001, +0.00000000000E+000
+4.32800000000E+005, +5.71799045764E-001, +0.00000000000E+000
+4.33000000000E+005, +5.71989187036E-001, +0.00000000000E+000
+4.33200000000E+005, +5.72201536963E-001, +0.00000000000E+000
+4.33400000000E+005, +5.71677157616E-001, +0.00000000000E+000
+4.33600000000E+005, +5.71167299335E-001, +0.00000000000E+000
+4.33800000000E+005, +5.71447982420E-001, +0.00000000000E+000
+4.34000000000E+005, +5.70807818047E-001, +0.00000000000E+000
+4.34200000000E+005, +5.70781181854E-001, +0.00000000000E+000
+4.34400000000E+005, +5.70447010872E-001, +0.00000000000E+000
+4.34600000000E+005, +5.70049154175E-001, +0.00000000000E+000
+4.34800000000E+005, +5.69963260930E-001, +0.00000000000E+000
+4.35000000000E+005, +5.69065120396E-001, +0.00000000000E+000
+4.35200000000E+005, +5.67859882971E-001, +0.00000000000E+000
+4.35400000000E+005, +5.68095876997E-001, +0.00000000000E+000
+4.35600000000E+005, +5.66510557111E-001, +0.00000000000E+000
+4.35800000000E+005, +5.64454768881E-001, +0.00000000000E+000
+4.36000000000E+005, +5.64023805172E-001, +0.00000000000E+000
+4.36200000000E+005, +5.62093144331E-001, +0.00000000000E+000
+4.36400000000E+005, +5.59324317077E-001, +0.00000000000E+000
+4.36600000000E+005, +5.58004603172E-001, +0.00000000000E+000
+4.36800000000E+005, +5.55719840522E-001, +0.00000000000E+000
+4.37000000000E+005, +5.52797344381E-001, +0.00000000000E+000
+4.37200000000E+005, +5.49124177704E-001, +0.00000000000E+000
+4.37400000000E+005, +5.45803735669E-001, +0.00000000000E+000
+4.37600000000E+005, +5.41756680029E-001, +0.00000000000E+000
+4.37800000000E+005, +5.37229631787E-001, +0.00000000000E+000
+4.38000000000E+005, +5.32160661840E-001, +0.00000000000E+000
+4.38200000000E+005, +5.27440047566E-001, +0.00000000000E+000
+4.38400000000E+005, +5.21488104631E-001, +0.00000000000E+000
+4.38600000000E+005, +5.16025254021E-001, +0.00000000000E+000
+4.38800000000E+005, +5.10155398583E-001, +0.00000000000E+000
+4.39000000000E+005, +5.04148664525E-001, +0.00000000000E+000
+4.39200000000E+005, +4.98683441862E-001, +0.00000000000E+000
+4.39400000000E+005, +4.94090548858E-001, +0.00000000000E+000
+4.39600000000E+005, +4.90100135610E-001, +0.00000000000E+000
