"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.54258797787E-001, +0.00000000000E+000
+4.20200000000E+005, +5.56043713432E-001, +0.00000000000E+000
+4.20400000000E+005, +5.56622279864E-001, +0.00000000000E+000
+4.20600000000E+005, +5.55646849912E-001, +0.00000000000E+000
+4.20800000000E+005, +5.56605331509E-001, +0.00000000000E+000
+4.21000000000E+005, +5.56512286319E-001, +0.00000000000E+000
+4.21200000000E+005, +5.56630745044E-001, +0.00000000000E+000
+4.21400000000E+005, +5.56898263651E-001, +0.00000000000E+000
+4.21600000000E+005, +5.57131416224E-001, +0.00000000000E+000
+4.21800000000E+005, +5.56886437978E-001, +0.00000000000E+000
+4.22000000000E+005, +5.57547670003E-001, +0.00000000000E+000
+4.22200000000E+005, +5.57569936489E-001, +0.00000000000E+000
+4.22400000000E+005, +5.57583322099E-001, +0.00000000000E+000
+4.22600000000E+005, +5.57944724725E-001, +0.00000000000E+000
+4.22800000000E+005, +5.58301274260E-001, +0.00000000000E+000
+4.23000000000E+005, +5.58320524777E-001, +0.00000000000E+000
+4.23200000000E+005, +5.57915953190E-001, +0.00000000000E+000
+4.23400000000E+005, +5.58510861785E-001, +0.00000000000E+000
+4.23600000000E+005, +5.58881908898E-001, +0.00000000000E+000
+4.23800000000E+005, +5.58488779971E-001, +0.00000000000E+000
+4.24000000000E+005, +5.59370297838E-001, +0.00000000000E+000
+4.24200000000E+005, +5.59337458237E-001, +0.00000000000E+000
+4.24400000000E+005, +5.59671386379E-001, +0.00000000000E+000
+4.24600000000E+005, +5.59569268194E-001, +0.00000000000E+000
+4.24800000000E+005, +5.59900243335E-001, +0.00000000000E+000
+4.25000000000E+005, +5.60100410026E-001, +0.00000000000E+000
+4.25200000000E+005, +5.60086006322E-001, +0.00000000000E+000
+4.25400000000E+005, +5.60424993220E-001, +0.00000000000E+000
+4.25600000000E+005, +5.60993758353E-001, +0.00000000000E+000
+4.25800000000E+005, +5.60889466550E-001, +0.00000000000E+000
+4.26000000000E+005, +5.60868943675E-001, +0.00000000000E+000
+4.26200000000E+005, +5.60965489517E-001, +0.00000000000E+000
+4.26400000000E+005, +5.61447496074E-001, +0.00000000000E+000
+4.26600000000E+005, +5.61731616382E-001, +0.00000000000E+000
+4.26800000000E+005, +5.62135195277E-001, +0.00000000000E+000
+4.27000000000E+005, +5.61836588588E-001, +0.00000000000E+000
+4.27200000000E+005, +5.61781066279E-001, +0.00000000000E+000
+4.27400000000E+005, +5.61839086941E-001, +0.00000000000E+000
+4.27600000000E+005, +5.62682867677E-001, +0.00000000000E+000
+4.27800000000E+005, +5.62785088555E-001, +0.00000000000E+000
+4.28000000000E+005, +5.63065772134E-001, +0.00000000000E+000
+4.28200000000E+005, +5.63171163735E-001, +0.00000000000E+000
+4.28400000000E+005, +5.63026152671E-001, +0.00000000000E+000
+4.28600000000E+005, +5.63514325518E-001, +0.00000000000E+000
+4.28800000000E+005, +5.63931759451E-001, +0.00000000000E+000
+4.29000000000E+005, +5.64181160056E-001, +0.00000000000E+000
+4.29200000000E+005, +5.64232697838E-001, +0.00000000000E+000
+4.29400000000E+005, +5.64523604442E-001, +0.00000000000E+000
+4.29600000000E+005, +5.64066513757E-001, +0.00000000000E+000
+4.29800000000E+005, +5.64670832564E-001, +0.00000000000E+000
+4.30000000000E+005, +5.65149460264E-001, +0.00000000000E+000
+4.30200000000E+005, +5.65500874109E-001, +0.00000000000E+000
+4.30400000000E+005, +5.65427291316E-001, +0.00000000000E+000
+4.30600000000E+005, +5.65623839561E-001, +0.00000000000E+000
+4.30800000000E+005, +5.65446687918E-001, +0.00000000000E+000
+4.31000000000E+005, +5.65635694903E-001, +0.00000000000E+000
+4.31200000000E+005, +5.65688984112E-001, +0.00000000000E+000
+4.31400000000E+005, +5.66546387815E-001, +0.00000000000E+000
+4.31600000000E+005, +5.65879034621E-001, +0.00000000000E+000
+4.31800000000E+005, +5.66401748436E-001, +0.00000000000E+000
+4.32000000000E+005, +5.66145127577E-001, +0.00000000000E+000
+4.32200000000E+005, +5.66594713782E-001, +0.00000000000E+000
+4.32400000000E+005, +5.66959950075E-001, +0.00000000000E+000
+4.32600000000E+005, +5.67331336552E-001, +0.00000000000E+000
+4.32800000000E+005, +5.67467024039E-001, +0.00000000000E+000
+4.33000000000E+005, +5.67326359326E-001, +0.00000000000E+000
+4.33200000000E+005, +5.67720934739E-001, +0.00000000000E+000
+4.33400000000E+005, +5.67480374368E-001, +0.00000000000E+000
+4.33600000000E+005, +5.67933398257E-001, +0.00000000000E+000
+4.33800000000E+005, +5.67351541241E-001, +0.00000000000E+000
+4.34000000000E+005, +5.67845831485E-001, +0.00000000000E+000
+4.34200000000E+005, +5.67539146881E-001, +0.00000000000E+000
+4.34400000000E+005, +5.67545409667E-001, +0.00000000000E+000
+4.34600000000E+005, +5.67187957681E-001, +0.00000000000E+000
+4.34800000000E+005, +5.67368638434E-001, +0.00000000000E+000
+4.35000000000E+005, +5.67400650606E-001, +0.00000000000E+000
+4.35200000000E+005, +5.66980953271E-001, +0.00000000000E+000
+4.35400000000E+005, +5.66896513115E-001, +0.00000000000E+000
+4.35600000000E+005, +5.66792814111E-001, +0.00000000000E+000
+4.35800000000E+005, +5.65711345817E-001, +0.00000000000E+000
+4.36000000000E+005, +5.65201107930E-001, +0.00000000000E+000
+4.36200000000E+005, +5.64798680447E-001, +0.00000000000E+000
+4.36400000000E+005, +5.64536090724E-001, +0.00000000000E+000
+4.36600000000E+005, +5.63339968747E-001, +0.00000000000E+000
+4.36800000000E+005, +5.62410084478E-001, +0.00000000000E+000
+4.37000000000E+005, +5.61321316436E-001, +0.00000000000E+000
+4.37200000000E+005, +5.59878672930E-001, +0.00000000000E+000
+4.37400000000E+005, +5.57582652241E-001, +0.00000000000E+000
+4.37600000000E+005, +5.56062406006E-001, +0.00000000000E+000
+4.37800000000E+005, +5.53986234572E-001, +0.00000000000E+000
+4.38000000000E+005, +5.51821317437E-001, +0.00000000000E+000
+4.38200000000E+005, +5.49457410954E-001, +0.00000000000E+000
+4.38400000000E+005, +5.46386455015E-001, +0.00000000000E+000
+4.38600000000E+005, +5.44333101424E-001, +0.00000000000E+000
+4.38800000000E+005, +5.41119256074E-001, +0.00000000000E+000
+4.39000000000E+005, +5.38025835874E-001, +0.00000000000E+000
+4.39200000000E+005, +5.34893739645E-001, +0.00000000000E+000
+4.39400000000E+005, +5.32819599829E-001, +0.00000000000E+000
+4.39600000000E+005, +5.29650120473E-001, +0.00000000000E+000
+4.39800000000E+005, +5.27425248449E-001, +0.00000000000E+000
+4.40000000000E+005, +5.26674371231E-001, +0.00000000000E+000
+4.40200000000E+005, +5.24864262306E-001, +0.00000000000E+000
+4.40400000000E+005, +5.24159363018E-001, +0.00000000000E+000
+4.40600000000E+005, +5.23552455069E-001, +0.00000000000E+000
