"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57161248259E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59391202254E-001, +0.00000000000E+000
+4.20400000000E+005, +5.59663954560E-001, +0.00000000000E+000
+4.20600000000E+005, +5.59210978340E-001, +0.00000000000E+000
+4.20800000000E+005, +5.59986536431E-001, +0.00000000000E+000
+4.21000000000E+005, +5.59700618358E-001, +0.00000000000E+000
+4.21200000000E+005, +5.60358471134E-001, +0.00000000000E+000
+4.21400000000E+005, +5.60633500301E-001, +0.00000000000E+000
+4.21600000000E+005, +5.60752948772E-001, +0.00000000000E+000
+4.21800000000E+005, +5.60737736695E-001, +0.00000000000E+000
+4.22000000000E+005, +5.61169247596E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61514255527E-001, +0.00000000000E+000
+4.22400000000E+005, +5.61509352611E-001, +0.00000000000E+000
+4.22600000000E+005, +5.61732654998E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62312601106E-001, +0.00000000000E+000
+4.23000000000E+005, +5.62543145332E-001, +0.00000000000E+000
+4.23200000000E+005, +5.62369707665E-001, +0.00000000000E+000
+4.23400000000E+005, +5.62779713794E-001, +0.00000000000E+000
+4.23600000000E+005, +5.62406451711E-001, +0.00000000000E+000
+4.23800000000E+005, +5.63332407207E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63029844219E-001, +0.00000000000E+000
+4.24200000000E+005, +5.63007922776E-001, +0.00000000000E+000
+4.24400000000E+005, +5.63457592908E-001, +0.00000000000E+000
+4.24600000000E+005, +5.63658848602E-001, +0.00000000000E+000
+4.24800000000E+005, +5.64203675166E-001, +0.00000000000E+000
+4.25000000000E+005, +5.63917557207E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64419122423E-001, +0.00000000000E+000
+4.25400000000E+005, +5.63928936251E-001, +0.00000000000E+000
+4.25600000000E+005, +5.64844384420E-001, +0.00000000000E+000
+4.25800000000E+005, +5.64555766014E-001, +0.00000000000E+000
+4.26000000000E+005, +5.64994736438E-001, +0.00000000000E+000
+4.26200000000E+005, +5.65698052025E-001, +0.00000000000E+000
+4.26400000000E+005, +5.65535655799E-001, +0.00000000000E+000
+4.26600000000E+005, +5.65920899083E-001, +0.00000000000E+000
+4.26800000000E+005, +5.65823781162E-001, +0.00000000000E+000
+4.27000000000E+005, +5.66075396152E-001, +0.00000000000E+000
+4.27200000000E+005, +5.66516971856E-001, +0.00000000000E+000
+4.27400000000E+005, +5.66444647962E-001, +0.00000000000E+000
+4.27600000000E+005, +5.66745158022E-001, +0.00000000000E+000
+4.27800000000E+005, +5.66789243865E-001, +0.00000000000E+000
+4.28000000000E+005, +5.66891700342E-001, +0.00000000000E+000
+4.28200000000E+005, +5.67149576850E-001, +0.00000000000E+000
+4.28400000000E+005, +5.67695223728E-001, +0.00000000000E+000
+4.28600000000E+005, +5.67709875538E-001, +0.00000000000E+000
+4.28800000000E+005, +5.68193040708E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68020069653E-001, +0.00000000000E+000
+4.29200000000E+005, +5.69106767815E-001, +0.00000000000E+000
+4.29400000000E+005, +5.68598746292E-001, +0.00000000000E+000
+4.29600000000E+005, +5.68980307604E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69484778533E-001, +0.00000000000E+000
+4.30000000000E+005, +5.69328180853E-001, +0.00000000000E+000
+4.30200000000E+005, +5.69131992963E-001, +0.00000000000E+000
+4.30400000000E+005, +5.68853929904E-001, +0.00000000000E+000
+4.30600000000E+005, +5.69365461667E-001, +0.00000000000E+000
+4.30800000000E+005, +5.69666553559E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70134494787E-001, +0.00000000000E+000
+4.31200000000E+005, +5.69833209968E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70385334798E-001, +0.00000000000E+000
+4.31600000000E+005, +5.70916875656E-001, +0.00000000000E+000
+4.31800000000E+005, +5.70754280570E-001, +0.00000000000E+000
+4.32000000000E+005, +5.70475732878E-001, +0.00000000000E+000
+4.32200000000E+005, +5.70620985600E-001, +0.00000000000E+000
+4.32400000000E+005, +5.70937340135E-001, +0.00000000000E+000
+4.32600000000E+005, +5.70910006626E-001, +0.00000000000E+000
+4.32800000000E+005, +5.71031275821E-001, +0.00000000000E+000
+4.33000000000E+005, +5.71321665426E-001, +0.00000000000E+000
+4.33200000000E+005, +5.70954502579E-001, +0.00000000000E+000
+4.33400000000E+005, +5.70982100280E-001, +0.00000000000E+000
+4.33600000000E+005, +5.70917936847E-001, +0.00000000000E+000
+4.33800000000E+005, +5.71025957505E-001, +0.00000000000E+000
+4.34000000000E+005, +5.71306198397E-001, +0.00000000000E+000
+4.34200000000E+005, +5.71626887092E-001, +0.00000000000E+000
+4.34400000000E+005, +5.71139585204E-001, +0.00000000000E+000
+4.34600000000E+005, +5.70942080421E-001, +0.00000000000E+000
+4.34800000000E+005, +5.70322907831E-001, +0.00000000000E+000
+4.35000000000E+005, +5.69579441955E-001, +0.00000000000E+000
+4.35200000000E+005, +5.69911135426E-001, +0.00000000000E+000
+4.35400000000E+005, +5.69242204899E-001, +0.00000000000E+000
+4.35600000000E+005, +5.68946313918E-001, +0.00000000000E+000
+4.35800000000E+005, +5.67827555788E-001, +0.00000000000E+000
+4.36000000000E+005, +5.67350487184E-001, +0.00000000000E+000
+4.36200000000E+005, +5.65995239422E-001, +0.00000000000E+000
+4.36400000000E+005, +5.65148187661E-001, +0.00000000000E+000
+4.36600000000E+005, +5.63235203566E-001, +0.00000000000E+000
+4.36800000000E+005, +5.62513914984E-001, +0.00000000000E+000
+4.37000000000E+005, +5.59764197607E-001, +0.00000000000E+000
+4.37200000000E+005, +5.58014029378E-001, +0.00000000000E+000
+4.37400000000E+005, +5.55408919749E-001, +0.00000000000E+000
+4.37600000000E+005, +5.52555501712E-001, +0.00000000000E+000
+4.37800000000E+005, +5.49922084936E-001, +0.00000000000E+000
+4.38000000000E+005, +5.45744227777E-001, +0.00000000000E+000
+4.38200000000E+005, +5.41682956537E-001, +0.00000000000E+000
+4.38400000000E+005, +5.37715295140E-001, +0.00000000000E+000
+4.38600000000E+005, +5.32824570507E-001, +0.00000000000E+000
+4.38800000000E+005, +5.27889831490E-001, +0.00000000000E+000
+4.39000000000E+005, +5.22089210908E-001, +0.00000000000E+000
+4.39200000000E+005, +5.17913149988E-001, +0.00000000000E+000
+4.39400000000E+005, +5.12384109105E-001, +0.00000000000E+000
