"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57173322177E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59220562092E-001, +0.00000000000E+000
+4.20400000000E+005, +5.59625552930E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60376400688E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60750769550E-001, +0.00000000000E+000
+4.21000000000E+005, +5.61406700288E-001, +0.00000000000E+000
+4.21200000000E+005, +5.61622515423E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61313915293E-001, +0.00000000000E+000
+4.21600000000E+005, +5.61725996866E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61392410712E-001, +0.00000000000E+000
+4.22000000000E+005, +5.61743104613E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61924630909E-001, +0.00000000000E+000
+4.22400000000E+005, +5.62591078787E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62405332561E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62710325772E-001, +0.00000000000E+000
+4.23000000000E+005, +5.63224601772E-001, +0.00000000000E+000
+4.23200000000E+005, +5.63311705772E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63230272959E-001, +0.00000000000E+000
+4.23600000000E+005, +5.63020175606E-001, +0.00000000000E+000
+4.23800000000E+005, +5.63620236791E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63930761242E-001, +0.00000000000E+000
+4.24200000000E+005, +5.64157176343E-001, +0.00000000000E+000
+4.24400000000E+005, +5.64472307592E-001, +0.00000000000E+000
+4.24600000000E+005, +5.64025946401E-001, +0.00000000000E+000
+4.24800000000E+005, +5.63975544821E-001, +0.00000000000E+000
+4.25000000000E+005, +5.64432213590E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64897920947E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65136589317E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65547209133E-001, +0.00000000000E+000
+4.25800000000E+005, +5.65703596542E-001, +0.00000000000E+000
+4.26000000000E+005, +5.65413340137E-001, +0.00000000000E+000
+4.26200000000E+005, +5.66440506398E-001, +0.00000000000E+000
+4.26400000000E+005, +5.65764074733E-001, +0.00000000000E+000
+4.26600000000E+005, +5.66217719461E-001, +0.00000000000E+000
+4.26800000000E+005, +5.66067697150E-001, +0.00000000000E+000
+4.27000000000E+005, +5.67759190035E-001, +0.00000000000E+000
+4.27200000000E+005, +5.67435747029E-001, +0.00000000000E+000
+4.27400000000E+005, +5.67162509279E-001, +0.00000000000E+000
+4.27600000000E+005, +5.68000183409E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67665959161E-001, +0.00000000000E+000
+4.28000000000E+005, +5.67973507021E-001, +0.00000000000E+000
+4.28200000000E+005, +5.68209061436E-001, +0.00000000000E+000
+4.28400000000E+005, +5.68299053504E-001, +0.00000000000E+000
+4.28600000000E+005, +5.68463950367E-001, +0.00000000000E+000
+4.28800000000E+005, +5.68754579899E-001, +0.00000000000E+000
+4.29000000000E+005, +5.69111023224E-001, +0.00000000000E+000
+4.29200000000E+005, +5.69111841620E-001, +0.00000000000E+000
+4.29400000000E+005, +5.68976035002E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69764271356E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69593978573E-001, +0.00000000000E+000
+4.30000000000E+005, +5.70379065616E-001, +0.00000000000E+000
+4.30200000000E+005, +5.70070463098E-001, +0.00000000000E+000
+4.30400000000E+005, +5.70308583123E-001, +0.00000000000E+000
+4.30600000000E+005, +5.70249774759E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70513511310E-001, +0.00000000000E+000
+4.31000000000E+005, +5.71348662483E-001, +0.00000000000E+000
+4.31200000000E+005, +5.71101405542E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70691780473E-001, +0.00000000000E+000
+4.31600000000E+005, +5.70773238774E-001, +0.00000000000E+000
+4.31800000000E+005, +5.71050827211E-001, +0.00000000000E+000
+4.32000000000E+005, +5.70954037239E-001, +0.00000000000E+000
+4.32200000000E+005, +5.70930199399E-001, +0.00000000000E+000
+4.32400000000E+005, +5.70687018147E-001, +0.00000000000E+000
+4.32600000000E+005, +5.71144509069E-001, +0.00000000000E+000
+4.32800000000E+005, +5.70896283055E-001, +0.00000000000E+000
+4.33000000000E+005, +5.70499221978E-001, +0.00000000000E+000
+4.33200000000E+005, +5.70657242904E-001, +0.00000000000E+000
+4.33400000000E+005, +5.69552171871E-001, +0.00000000000E+000
+4.33600000000E+005, +5.69296239038E-001, +0.00000000000E+000
+4.33800000000E+005, +5.69239759301E-001, +0.00000000000E+000
+4.34000000000E+005, +5.68856795974E-001, +0.00000000000E+000
+4.34200000000E+005, +5.67621150189E-001, +0.00000000000E+000
+4.34400000000E+005, +5.66964373489E-001, +0.00000000000E+000
+4.34600000000E+005, +5.65591266130E-001, +0.00000000000E+000
+4.34800000000E+005, +5.64953733485E-001, +0.00000000000E+000
+4.35000000000E+005, +5.63969974405E-001, +0.00000000000E+000
+4.35200000000E+005, +5.61878947307E-001, +0.00000000000E+000
+4.35400000000E+005, +5.60300011864E-001, +0.00000000000E+000
+4.35600000000E+005, +5.58094981827E-001, +0.00000000000E+000
+4.35800000000E+005, +5.55718630865E-001, +0.00000000000E+000
+4.36000000000E+005, +5.52761561414E-001, +0.00000000000E+000
+4.36200000000E+005, +5.49928497710E-001, +0.00000000000E+000
+4.36400000000E+005, +5.46231779460E-001, +0.00000000000E+000
+4.36600000000E+005, +5.42165123773E-001, +0.00000000000E+000
+4.36800000000E+005, +5.37013975437E-001, +0.00000000000E+000
+4.37000000000E+005, +5.31861326869E-001, +0.00000000000E+000
+4.37200000000E+005, +5.26776819018E-001, +0.00000000000E+000
+4.37400000000E+005, +5.21068124279E-001, +0.00000000000E+000
+4.37600000000E+005, +5.14475552685E-001, +0.00000000000E+000
+4.37800000000E+005, +5.08618021370E-001, +0.00000000000E+000
+4.38000000000E+005, +5.02918012694E-001, +0.00000000000E+000
+4.38200000000E+005, +4.97214630035E-001, +0.00000000000E+000
+4.38400000000E+005, +4.91881013166E-001, +0.00000000000E+000
+4.38600000000E+005, +4.87870632904E-001, +0.00000000000E+000
+4.38800000000E+005, +4.84611069631E-001, +0.00000000000E+000
+4.39000000000E+005, +4.82322914449E-001, +0.00000000000E+000
+4.39200000000E+005, +4.82916140394E-001, +0.00000000000E+000
+4.39400000000E+005, +4.83881146721E-001, +0.00000000000E+000
+4.39600000000E+005, +4.86485244288E-001, +0.00000000000E+000
+4.39800000000E+005, +4.89996973419E-001, +0.00000000000E+000
+4.40000000000E+005, +4.94500680307E-001, +0.00000000000E+000
+4.40200000000E+005, +4.98903741481E-001, +0.00000000000E+000
+4.40400000000E+005, +5.03517964530E-001, +0.00000000000E+000
+4.40600000000E+005, +5.08081529963E-001, +0.00000000000E+000
+4.40800000000E+005, +5.12133430152E-001, +0.00000000000E+000
+4.41000000000E+005, +5.16065901576E-001, +0.00000000000E+000
+4.41200000000E+005, +5.20142709515E-001, +0.00000000000E+000
+4.41400000000E+005, +5.22731276873E-001, +0.00000000000E+000
+4.41600000000E+005, +5.26364227450E-001, +0.00000000000E+000
+4.41800000000E+005, +5.28593060518E-001, +0.00000000000E+000
+4.42000000000E+005, +5.32036379507E-001, +0.00000000000E+000
+4.42200000000E+005, +5.34242787037E-001, +0.00000000000E+000
+4.42400000000E+005, +5.36493391858E-001, +0.00000000000E+000
+4.42600000000E+005, +5.38297295588E-001, +0.00000000000E+000
+4.42800000000E+005, +5.40619228714E-001, +0.00000000000E+000
+4.43000000000E+005, +5.42248155722E-001, +0.00000000000E+000
+4.43200000000E+005, +5.43441971707E-001, +0.00000000000E+000
+4.43400000000E+005, +5.45073207592E-001, +0.00000000000E+000
+4.43600000000E+005, +5.47119206079E-001, +0.00000000000E+000
+4.43800000000E+005, +5.47538669916E-001, +0.00000000000E+000
+4.44000000000E+005, +5.48999547512E-001, +0.00000000000E+000
+4.44200000000E+005, +5.50002019331E-001, +0.00000000000E+000
+4.44400000000E+005, +5.51070392511E-001, +0.00000000000E+000
+4.44600000000E+005, +5.52707618659E-001, +0.00000000000E+000
+4.44800000000E+005, +5.52775580525E-001, +0.00000000000E+000
+4.45000000000E+005, +5.54176861128E-001, +0.00000000000E+000
+4.45200000000E+005, +5.55575161089E-001, +0.00000000000E+000
+4.45400000000E+005, +5.55906666818E-001, +0.00000000000E+000
+4.45600000000E+005, +5.56692190555E-001, +0.00000000000E+000
