"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.39000000000E+005, +5.03936988987E-001, +0.00000000000E+000
+4.39200000000E+005, +5.02358446975E-001, +0.00000000000E+000
+4.39400000000E+005, +5.00441598105E-001, +0.00000000000E+000
+4.39600000000E+005, +5.01248721444E-001, +0.00000000000E+000
+4.39800000000E+005, +5.02630399053E-001, +0.00000000000E+000
+4.40000000000E+005, +5.04573212116E-001, +0.00000000000E+000
+4.40200000000E+005, +5.07914506066E-001, +0.00000000000E+000
+4.40400000000E+005, +5.11358880229E-001, +0.00000000000E+000
+4.40600000000E+005, +5.14659487994E-001, +0.00000000000E+000
+4.40800000000E+005, +5.18178950208E-001, +0.00000000000E+000
+4.41000000000E+005, +5.21565875803E-001, +0.00000000000E+000
+4.41200000000E+005, +5.24624036084E-001, +0.00000000000E+000
+4.41400000000E+005, +5.27624363739E-001, +0.00000000000E+000
+4.41600000000E+005, +5.30264003352E-001, +0.00000000000E+000
+4.41800000000E+005, +5.32936834889E-001, +0.00000000000E+000
+4.42000000000E+005, +5.35267857072E-001, +0.00000000000E+000
+4.42200000000E+005, +5.37617563717E-001, +0.00000000000E+000
+4.42400000000E+005, +5.39765239903E-001, +0.00000000000E+000
+4.42600000000E+005, +5.41468949806E-001, +0.00000000000E+000
+4.42800000000E+005, +5.43149405072E-001, +0.00000000000E+000
+4.43000000000E+005, +5.44882046178E-001, +0.00000000000E+000
+4.43200000000E+005, +5.46245617550E-001, +0.00000000000E+000
+4.43400000000E+005, +5.46912202842E-001, +0.00000000000E+000
+4.43600000000E+005, +5.48801908106E-001, +0.00000000000E+000
+4.43800000000E+005, +5.50307900509E-001, +0.00000000000E+000
+4.44000000000E+005, +5.51297788966E-001, +0.00000000000E+000
+4.44200000000E+005, +5.52754929853E-001, +0.00000000000E+000
+4.44400000000E+005, +5.53698785859E-001, +0.00000000000E+000
+4.44600000000E+005, +5.54540199052E-001, +0.00000000000E+000
+4.44800000000E+005, +5.55210781978E-001, +0.00000000000E+000
+4.45000000000E+005, +5.56151115830E-001, +0.00000000000E+000
+4.45200000000E+005, +5.57322457741E-001, +0.00000000000E+000
+4.45400000000E+005, +5.57962468911E-001, +0.00000000000E+000
+4.45600000000E+005, +5.58521595245E-001, +0.00000000000E+000
+4.45800000000E+005, +5.59122068606E-001, +0.00000000000E+000
+4.46000000000E+005, +5.59976547947E-001, +0.00000000000E+000
+4.46200000000E+005, +5.60665182860E-001, +0.00000000000E+000
+4.46400000000E+005, +5.61437014742E-001, +0.00000000000E+000
+4.46600000000E+005, +5.56299621898E-001, +0.00000000000E+000
+4.46800000000E+005, +5.65437077755E-001, +0.00000000000E+000
+4.47000000000E+005, +5.61442073197E-001, +0.00000000000E+000
+4.47200000000E+005, +5.63458536225E-001, +0.00000000000E+000
+4.47400000000E+005, +5.63562344782E-001, +0.00000000000E+000
+4.47600000000E+005, +5.63812170687E-001, +0.00000000000E+000
+4.47800000000E+005, +5.64593103453E-001, +0.00000000000E+000
+4.48000000000E+005, +5.65360025674E-001, +0.00000000000E+000
+4.48200000000E+005, +5.66068121623E-001, +0.00000000000E+000
+4.48400000000E+005, +5.66404574932E-001, +0.00000000000E+000
+4.48600000000E+005, +5.66633743867E-001, +0.00000000000E+000
+4.48800000000E+005, +5.66709368768E-001, +0.00000000000E+000
+4.49000000000E+005, +5.67511133516E-001, +0.00000000000E+000
+4.49200000000E+005, +5.67900001042E-001, +0.00000000000E+000
+4.49400000000E+005, +5.68209833261E-001, +0.00000000000E+000
+4.49600000000E+005, +5.68666805923E-001, +0.00000000000E+000
+4.49800000000E+005, +5.69224310613E-001, +0.00000000000E+000
+4.50000000000E+005, +5.69114250988E-001, +0.00000000000E+000
+4.50200000000E+005, +5.69811546061E-001, +0.00000000000E+000
+4.50400000000E+005, +5.70006526518E-001, +0.00000000000E+000
+4.50600000000E+005, +5.70307083858E-001, +0.00000000000E+000
+4.50800000000E+005, +5.70467608132E-001, +0.00000000000E+000
+4.51000000000E+005, +5.71454968245E-001, +0.00000000000E+000
+4.51200000000E+005, +5.71288966958E-001, +0.00000000000E+000
+4.51400000000E+005, +5.71600639794E-001, +0.00000000000E+000
+4.51600000000E+005, +5.71994227175E-001, +0.00000000000E+000
+4.51800000000E+005, +5.72245540586E-001, +0.00000000000E+000
+4.52000000000E+005, +5.72703284509E-001, +0.00000000000E+000
+4.52200000000E+005, +5.72746054095E-001, +0.00000000000E+000
+4.52400000000E+005, +5.73249576282E-001, +0.00000000000E+000
+4.52600000000E+005, +5.73802761533E-001, +0.00000000000E+000
+4.52800000000E+005, +5.73380595207E-001, +0.00000000000E+000
+4.53000000000E+005, +5.74008589730E-001, +0.00000000000E+000
+4.53200000000E+005, +5.74536393755E-001, +0.00000000000E+000
+4.53400000000E+005, +5.74077603050E-001, +0.00000000000E+000
+4.53600000000E+005, +5.74371335200E-001, +0.00000000000E+000
+4.53800000000E+005, +5.74212328893E-001, +0.00000000000E+000
+4.54000000000E+005, +5.75133551525E-001, +0.00000000000E+000
+4.54200000000E+005, +5.74717300965E-001, +0.00000000000E+000
+4.54400000000E+005, +5.75866406741E-001, +0.00000000000E+000
+4.54600000000E+005, +5.76089864073E-001, +0.00000000000E+000
+4.54800000000E+005, +5.76201588949E-001, +0.00000000000E+000
+4.55000000000E+005, +5.76320296376E-001, +0.00000000000E+000
+4.55200000000E+005, +5.76634626680E-001, +0.00000000000E+000
+4.55400000000E+005, +5.76595223070E-001, +0.00000000000E+000
+4.55600000000E+005, +5.77635566057E-001, +0.00000000000E+000
+4.55800000000E+005, +5.77971759958E-001, +0.00000000000E+000
+4.56000000000E+005, +5.77632128606E-001, +0.00000000000E+000
+4.56200000000E+005, +5.77848983086E-001, +0.00000000000E+000
+4.56400000000E+005, +5.78088020548E-001, +0.00000000000E+000
+4.56600000000E+005, +5.78026985108E-001, +0.00000000000E+000
+4.56800000000E+005, +5.78459434780E-001, +0.00000000000E+000
+4.57000000000E+005, +5.78541837352E-001, +0.00000000000E+000
+4.57200000000E+005, +5.78792645348E-001, +0.00000000000E+000
