"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.41600000000E+005, +5.30687012286E-001, +0.00000000000E+000
+4.41800000000E+005, +5.32887342684E-001, +0.00000000000E+000
+4.42000000000E+005, +5.35650180842E-001, +0.00000000000E+000
+4.42200000000E+005, +5.37638416134E-001, +0.00000000000E+000
+4.42400000000E+005, +5.40254483090E-001, +0.00000000000E+000
+4.42600000000E+005, +5.41411624834E-001, +0.00000000000E+000
+4.42800000000E+005, +5.43020498086E-001, +0.00000000000E+000
+4.43000000000E+005, +5.44976381627E-001, +0.00000000000E+000
+4.43200000000E+005, +5.46532050579E-001, +0.00000000000E+000
+4.43400000000E+005, +5.48294551953E-001, +0.00000000000E+000
+4.43600000000E+005, +5.49105176070E-001, +0.00000000000E+000
+4.43800000000E+005, +5.49809023530E-001, +0.00000000000E+000
+4.44000000000E+005, +5.51511293605E-001, +0.00000000000E+000
+4.44200000000E+005, +5.52782153198E-001, +0.00000000000E+000
+4.44400000000E+005, +5.53744107024E-001, +0.00000000000E+000
+4.44600000000E+005, +5.54393676496E-001, +0.00000000000E+000
+4.44800000000E+005, +5.55523747650E-001, +0.00000000000E+000
+4.45000000000E+005, +5.56159699808E-001, +0.00000000000E+000
+4.45200000000E+005, +5.57217819451E-001, +0.00000000000E+000
+4.45400000000E+005, +5.58016040509E-001, +0.00000000000E+000
+4.45600000000E+005, +5.58917543219E-001, +0.00000000000E+000
+4.45800000000E+005, +5.59072246360E-001, +0.00000000000E+000
+4.46000000000E+005, +5.59557549875E-001, +0.00000000000E+000
+4.46200000000E+005, +5.60852967572E-001, +0.00000000000E+000
+4.46400000000E+005, +5.60958653677E-001, +0.00000000000E+000
+4.46600000000E+005, +5.55880671934E-001, +0.00000000000E+000
+4.46800000000E+005, +5.65617624860E-001, +0.00000000000E+000
+4.47000000000E+005, +5.61445275264E-001, +0.00000000000E+000
+4.47200000000E+005, +5.64300393913E-001, +0.00000000000E+000
+4.47400000000E+005, +5.63600282336E-001, +0.00000000000E+000
+4.47600000000E+005, +5.64424883371E-001, +0.00000000000E+000
+4.47800000000E+005, +5.64535646880E-001, +0.00000000000E+000
+4.48000000000E+005, +5.65292823931E-001, +0.00000000000E+000
+4.48200000000E+005, +5.65448763692E-001, +0.00000000000E+000
+4.48400000000E+005, +5.66647486552E-001, +0.00000000000E+000
+4.48600000000E+005, +5.66664552326E-001, +0.00000000000E+000
+4.48800000000E+005, +5.66717394545E-001, +0.00000000000E+000
+4.49000000000E+005, +5.67563151818E-001, +0.00000000000E+000
+4.49200000000E+005, +5.68133732727E-001, +0.00000000000E+000
+4.49400000000E+005, +5.67932911010E-001, +0.00000000000E+000
+4.49600000000E+005, +5.68953002683E-001, +0.00000000000E+000
+4.49800000000E+005, +5.69112989751E-001, +0.00000000000E+000
+4.50000000000E+005, +5.70307663820E-001, +0.00000000000E+000
+4.50200000000E+005, +5.69671589378E-001, +0.00000000000E+000
+4.50400000000E+005, +5.70302389714E-001, +0.00000000000E+000
+4.50600000000E+005, +5.70294193789E-001, +0.00000000000E+000
+4.50800000000E+005, +5.70146103889E-001, +0.00000000000E+000
+4.51000000000E+005, +5.71299125093E-001, +0.00000000000E+000
+4.51200000000E+005, +5.71442585346E-001, +0.00000000000E+000
+4.51400000000E+005, +5.72397754475E-001, +0.00000000000E+000
+4.51600000000E+005, +5.72066120828E-001, +0.00000000000E+000
+4.51800000000E+005, +5.71957687200E-001, +0.00000000000E+000
+4.52000000000E+005, +5.72448170398E-001, +0.00000000000E+000
+4.52200000000E+005, +5.72824991969E-001, +0.00000000000E+000
+4.52400000000E+005, +5.72236591014E-001, +0.00000000000E+000
+4.52600000000E+005, +5.73540521348E-001, +0.00000000000E+000
+4.52800000000E+005, +5.73838894807E-001, +0.00000000000E+000
+4.53000000000E+005, +5.73736081730E-001, +0.00000000000E+000
+4.53200000000E+005, +5.74217542866E-001, +0.00000000000E+000
+4.53400000000E+005, +5.74342304051E-001, +0.00000000000E+000
+4.53600000000E+005, +5.74688102191E-001, +0.00000000000E+000
+4.53800000000E+005, +5.74783649829E-001, +0.00000000000E+000
+4.54000000000E+005, +5.75457586742E-001, +0.00000000000E+000
+4.54200000000E+005, +5.75532621193E-001, +0.00000000000E+000
+4.54400000000E+005, +5.75667627002E-001, +0.00000000000E+000
+4.54600000000E+005, +5.75861392295E-001, +0.00000000000E+000
+4.54800000000E+005, +5.75441135409E-001, +0.00000000000E+000
+4.55000000000E+005, +5.76003212725E-001, +0.00000000000E+000
+4.55200000000E+005, +5.76453295738E-001, +0.00000000000E+000
+4.55400000000E+005, +5.76926149337E-001, +0.00000000000E+000
+4.55600000000E+005, +5.77051442487E-001, +0.00000000000E+000
+4.55800000000E+005, +5.77269807685E-001, +0.00000000000E+000
+4.56000000000E+005, +5.77616220355E-001, +0.00000000000E+000
+4.56200000000E+005, +5.77768349481E-001, +0.00000000000E+000
+4.56400000000E+005, +5.77291060921E-001, +0.00000000000E+000
+4.56600000000E+005, +5.78234453965E-001, +0.00000000000E+000
+4.56800000000E+005, +5.77765438959E-001, +0.00000000000E+000
+4.57000000000E+005, +5.78676149932E-001, +0.00000000000E+000
+4.57200000000E+005, +5.78679288478E-001, +0.00000000000E+000
+4.57400000000E+005, +5.78649898837E-001, +0.00000000000E+000
+4.57600000000E+005, +5.78732758861E-001, +0.00000000000E+000
+4.57800000000E+005, +5.79602989535E-001, +0.00000000000E+000
+4.58000000000E+005, +5.79432214035E-001, +0.00000000000E+000
+4.58200000000E+005, +5.80020208889E-001, +0.00000000000E+000
+4.58400000000E+005, +5.80056701231E-001, +0.00000000000E+000
+4.58600000000E+005, +5.80286178923E-001, +0.00000000000E+000
+4.58800000000E+005, +5.81043466486E-001, +0.00000000000E+000
+4.59000000000E+005, +5.80686703212E-001, +0.00000000000E+000
+4.59200000000E+005, +5.80676718207E-001, +0.00000000000E+000
+4.59400000000E+005, +5.81026530991E-001, +0.00000000000E+000
+4.59600000000E+005, +5.81310744425E-001, +0.00000000000E+000
+4.59800000000E+005, +5.81179896570E-001, +0.00000000000E+000
+4.60000000000E+005, +5.81847400172E-001, +0.00000000000E+000
