"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57113680738E-001, +0.00000000000E+000
+4.20200000000E+005, +5.58667367243E-001, +0.00000000000E+000
+4.20400000000E+005, +5.60101465407E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60883110752E-001, +0.00000000000E+000
+4.20800000000E+005, +5.61223352920E-001, +0.00000000000E+000
+4.21000000000E+005, +5.61447993078E-001, +0.00000000000E+000
+4.21200000000E+005, +5.60748334085E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61576695042E-001, +0.00000000000E+000
+4.21600000000E+005, +5.61844090280E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61851895471E-001, +0.00000000000E+000
+4.22000000000E+005, +5.62125871152E-001, +0.00000000000E+000
+4.22200000000E+005, +5.62335728900E-001, +0.00000000000E+000
+4.22400000000E+005, +5.62225528186E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62609623288E-001, +0.00000000000E+000
+4.22800000000E+005, +5.63068684558E-001, +0.00000000000E+000
+4.23000000000E+005, +5.62828956422E-001, +0.00000000000E+000
+4.23200000000E+005, +5.62646883868E-001, +0.00000000000E+000
+4.23400000000E+005, +5.62903381266E-001, +0.00000000000E+000
+4.23600000000E+005, +5.62813718250E-001, +0.00000000000E+000
+4.23800000000E+005, +5.62981635979E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63582572424E-001, +0.00000000000E+000
+4.24200000000E+005, +5.63803914045E-001, +0.00000000000E+000
+4.24400000000E+005, +5.64397210006E-001, +0.00000000000E+000
+4.24600000000E+005, +5.64297056747E-001, +0.00000000000E+000
+4.24800000000E+005, +5.64363947885E-001, +0.00000000000E+000
+4.25000000000E+005, +5.64512377626E-001, +0.00000000000E+000
+4.25200000000E+005, +5.65330836840E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65014772122E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65015449034E-001, +0.00000000000E+000
+4.25800000000E+005, +5.65091580562E-001, +0.00000000000E+000
+4.26000000000E+005, +5.65327380387E-001, +0.00000000000E+000
+4.26200000000E+005, +5.65780316633E-001, +0.00000000000E+000
+4.26400000000E+005, +5.66175263918E-001, +0.00000000000E+000
+4.26600000000E+005, +5.65804038592E-001, +0.00000000000E+000
+4.26800000000E+005, +5.66629663205E-001, +0.00000000000E+000
+4.27000000000E+005, +5.66642848886E-001, +0.00000000000E+000
+4.27200000000E+005, +5.67324297324E-001, +0.00000000000E+000
+4.27400000000E+005, +5.67107277008E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67618319589E-001, +0.00000000000E+000
+4.27800000000E+005, +5.68030128859E-001, +0.00000000000E+000
+4.28000000000E+005, +5.67506086444E-001, +0.00000000000E+000
+4.28200000000E+005, +5.67879711552E-001, +0.00000000000E+000
+4.28400000000E+005, +5.68392783025E-001, +0.00000000000E+000
+4.28600000000E+005, +5.68455106048E-001, +0.00000000000E+000
+4.28800000000E+005, +5.68203247150E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68700053242E-001, +0.00000000000E+000
+4.29200000000E+005, +5.69280265341E-001, +0.00000000000E+000
+4.29400000000E+005, +5.69454569573E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69222590541E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69821398408E-001, +0.00000000000E+000
+4.30000000000E+005, +5.69883563472E-001, +0.00000000000E+000
+4.30200000000E+005, +5.70257704252E-001, +0.00000000000E+000
+4.30400000000E+005, +5.70128826238E-001, +0.00000000000E+000
+4.30600000000E+005, +5.69933393288E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70553373802E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70626487926E-001, +0.00000000000E+000
+4.31200000000E+005, +5.70531956010E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70679634537E-001, +0.00000000000E+000
+4.31600000000E+005, +5.70483982923E-001, +0.00000000000E+000
+4.31800000000E+005, +5.70823037137E-001, +0.00000000000E+000
+4.32000000000E+005, +5.71264590045E-001, +0.00000000000E+000
+4.32200000000E+005, +5.70728391125E-001, +0.00000000000E+000
+4.32400000000E+005, +5.70302462524E-001, +0.00000000000E+000
+4.32600000000E+005, +5.70619067055E-001, +0.00000000000E+000
+4.32800000000E+005, +5.70657626521E-001, +0.00000000000E+000
+4.33000000000E+005, +5.70679723966E-001, +0.00000000000E+000
+4.33200000000E+005, +5.70063489280E-001, +0.00000000000E+000
+4.33400000000E+005, +5.69743407607E-001, +0.00000000000E+000
+4.33600000000E+005, +5.69264706378E-001, +0.00000000000E+000
+4.33800000000E+005, +5.68860587851E-001, +0.00000000000E+000
+4.34000000000E+005, +5.68111595932E-001, +0.00000000000E+000
+4.34200000000E+005, +5.67975593278E-001, +0.00000000000E+000
+4.34400000000E+005, +5.66653140744E-001, +0.00000000000E+000
+4.34600000000E+005, +5.65793862226E-001, +0.00000000000E+000
+4.34800000000E+005, +5.64926573534E-001, +0.00000000000E+000
+4.35000000000E+005, +5.63782986021E-001, +0.00000000000E+000
+4.35200000000E+005, +5.62010323211E-001, +0.00000000000E+000
+4.35400000000E+005, +5.60389193987E-001, +0.00000000000E+000
+4.35600000000E+005, +5.57548310319E-001, +0.00000000000E+000
+4.35800000000E+005, +5.56149522363E-001, +0.00000000000E+000
+4.36000000000E+005, +5.53003861519E-001, +0.00000000000E+000
+4.36200000000E+005, +5.49432601908E-001, +0.00000000000E+000
+4.36400000000E+005, +5.46073783909E-001, +0.00000000000E+000
+4.36600000000E+005, +5.41897434517E-001, +0.00000000000E+000
+4.36800000000E+005, +5.37056264648E-001, +0.00000000000E+000
+4.37000000000E+005, +5.31953130010E-001, +0.00000000000E+000
+4.37200000000E+005, +5.26197417044E-001, +0.00000000000E+000
+4.37400000000E+005, +5.21206272187E-001, +0.00000000000E+000
+4.37600000000E+005, +5.14273864397E-001, +0.00000000000E+000
+4.37800000000E+005, +5.08761142206E-001, +0.00000000000E+000
+4.38000000000E+005, +5.02351232770E-001, +0.00000000000E+000
+4.38200000000E+005, +4.96410739844E-001, +0.00000000000E+000
+4.38400000000E+005, +4.91557432705E-001, +0.00000000000E+000
+4.38600000000E+005, +4.87613402025E-001, +0.00000000000E+000
+4.38800000000E+005, +4.84187614032E-001, +0.00000000000E+000
+4.39000000000E+005, +4.82113201564E-001, +0.00000000000E+000
+4.39200000000E+005, +4.81913537909E-001, +0.00000000000E+000
+4.39400000000E+005, +4.83005644150E-001, +0.00000000000E+000
+4.39600000000E+005, +4.85592699896E-001, +0.00000000000E+000
+4.39800000000E+005, +4.89326205409E-001, +0.00000000000E+000
+4.40000000000E+005, +4.93335748439E-001, +0.00000000000E+000
+4.40200000000E+005, +4.97996234460E-001, +0.00000000000E+000
+4.40400000000E+005, +5.02845673265E-001, +0.00000000000E+000
+4.40600000000E+005, +5.07455036642E-001, +0.00000000000E+000
+4.40800000000E+005, +5.12322940574E-001, +0.00000000000E+000
+4.41000000000E+005, +5.16145881988E-001, +0.00000000000E+000
+4.41200000000E+005, +5.20173460395E-001, +0.00000000000E+000
+4.41400000000E+005, +5.23080793788E-001, +0.00000000000E+000
+4.41600000000E+005, +5.26151827430E-001, +0.00000000000E+000
+4.41800000000E+005, +5.29007622631E-001, +0.00000000000E+000
+4.42000000000E+005, +5.31934845511E-001, +0.00000000000E+000
+4.42200000000E+005, +5.33923086738E-001, +0.00000000000E+000
+4.42400000000E+005, +5.35662207600E-001, +0.00000000000E+000
+4.42600000000E+005, +5.38287196017E-001, +0.00000000000E+000
+4.42800000000E+005, +5.39910567706E-001, +0.00000000000E+000
+4.43000000000E+005, +5.41470039053E-001, +0.00000000000E+000
+4.43200000000E+005, +5.43663869060E-001, +0.00000000000E+000
+4.43400000000E+005, +5.45100327748E-001, +0.00000000000E+000
+4.43600000000E+005, +5.46296132174E-001, +0.00000000000E+000
+4.43800000000E+005, +5.48042021496E-001, +0.00000000000E+000
+4.44000000000E+005, +5.48532618973E-001, +0.00000000000E+000
+4.44200000000E+005, +5.50485140104E-001, +0.00000000000E+000
+4.44400000000E+005, +5.50601320852E-001, +0.00000000000E+000
+4.44600000000E+005, +5.51988517630E-001, +0.00000000000E+000
+4.44800000000E+005, +5.53045221684E-001, +0.00000000000E+000
+4.45000000000E+005, +5.54476024268E-001, +0.00000000000E+000
+4.45200000000E+005, +5.55221288537E-001, +0.00000000000E+000
+4.45400000000E+005, +5.55747373043E-001, +0.00000000000E+000
+4.45600000000E+005, +5.57144162602E-001, +0.00000000000E+000
+4.45800000000E+005, +5.57847516452E-001, +0.00000000000E+000
+4.46000000000E+005, +5.58669812704E-001, +0.00000000000E+000
+4.46200000000E+005, +5.58900611038E-001, +0.00000000000E+000
+4.46400000000E+005, +5.59689930218E-001, +0.00000000000E+000
+4.46600000000E+005, +5.53951192368E-001, +0.00000000000E+000
+4.46800000000E+005, +5.64148945915E-001, +0.00000000000E+000
+4.47000000000E+005, +5.59759556892E-001, +0.00000000000E+000
+4.47200000000E+005, +5.62491568393E-001, +0.00000000000E+000
+4.47400000000E+005, +5.62839873205E-001, +0.00000000000E+000
+4.47600000000E+005, +5.62988989147E-001, +0.00000000000E+000
+4.47800000000E+005, +5.63629424331E-001, +0.00000000000E+000
+4.48000000000E+005, +5.64028524491E-001, +0.00000000000E+000
+4.48200000000E+005, +5.64832745730E-001, +0.00000000000E+000
+4.48400000000E+005, +5.65449735829E-001, +0.00000000000E+000
+4.48600000000E+005, +5.65813091788E-001, +0.00000000000E+000
+4.48800000000E+005, +5.65872749667E-001, +0.00000000000E+000
+4.49000000000E+005, +5.66646338093E-001, +0.00000000000E+000
+4.49200000000E+005, +5.67593673796E-001, +0.00000000000E+000
+4.49400000000E+005, +5.67561612667E-001, +0.00000000000E+000
+4.49600000000E+005, +5.68153402621E-001, +0.00000000000E+000
+4.49800000000E+005, +5.68525530935E-001, +0.00000000000E+000
+4.50000000000E+005, +5.68977166790E-001, +0.00000000000E+000
+4.50200000000E+005, +5.68898243937E-001, +0.00000000000E+000
+4.50400000000E+005, +5.69280894604E-001, +0.00000000000E+000
+4.50600000000E+005, +5.69886114639E-001, +0.00000000000E+000
+4.50800000000E+005, +5.70479881442E-001, +0.00000000000E+000
+4.51000000000E+005, +5.70550301938E-001, +0.00000000000E+000
+4.51200000000E+005, +5.70939171740E-001, +0.00000000000E+000
+4.51400000000E+005, +5.70778390471E-001, +0.00000000000E+000
+4.51600000000E+005, +5.71682800011E-001, +0.00000000000E+000
+4.51800000000E+005, +5.72100286631E-001, +0.00000000000E+000
+4.52000000000E+005, +5.72805678228E-001, +0.00000000000E+000
+4.52200000000E+005, +5.72560794254E-001, +0.00000000000E+000
+4.52400000000E+005, +5.73178918682E-001, +0.00000000000E+000
+4.52600000000E+005, +5.72856599477E-001, +0.00000000000E+000
+4.52800000000E+005, +5.73094662812E-001, +0.00000000000E+000
+4.53000000000E+005, +5.74013024546E-001, +0.00000000000E+000
+4.53200000000E+005, +5.74189011594E-001, +0.00000000000E+000
+4.53400000000E+005, +5.74736193817E-001, +0.00000000000E+000
+4.53600000000E+005, +5.74491527271E-001, +0.00000000000E+000
+4.53800000000E+005, +5.74707608442E-001, +0.00000000000E+000
+4.54000000000E+005, +5.74313539682E-001, +0.00000000000E+000
+4.54200000000E+005, +5.75617062122E-001, +0.00000000000E+000
+4.54400000000E+005, +5.75186291422E-001, +0.00000000000E+000
+4.54600000000E+005, +5.75335758382E-001, +0.00000000000E+000
+4.54800000000E+005, +5.75989956070E-001, +0.00000000000E+000
+4.55000000000E+005, +5.76581315715E-001, +0.00000000000E+000
+4.55200000000E+005, +5.76652807485E-001, +0.00000000000E+000
+4.55400000000E+005, +5.76489430109E-001, +0.00000000000E+000
+4.55600000000E+005, +5.77007619628E-001, +0.00000000000E+000
+4.55800000000E+005, +5.77303826990E-001, +0.00000000000E+000
+4.56000000000E+005, +5.77447372377E-001, +0.00000000000E+000
+4.56200000000E+005, +5.78337839717E-001, +0.00000000000E+000
+4.56400000000E+005, +5.77931724658E-001, +0.00000000000E+000
+4.56600000000E+005, +5.78422363283E-001, +0.00000000000E+000
+4.56800000000E+005, +5.78622445642E-001, +0.00000000000E+000
+4.57000000000E+005, +5.78773874033E-001, +0.00000000000E+000
+4.57200000000E+005, +5.78828853374E-001, +0.00000000000E+000
+4.57400000000E+005, +5.78403815550E-001, +0.00000000000E+000
+4.57600000000E+005, +5.79275466539E-001, +0.00000000000E+000
+4.57800000000E+005, +5.79522810796E-001, +0.00000000000E+000
+4.58000000000E+005, +5.79983244348E-001, +0.00000000000E+000
+4.58200000000E+005, +5.80723559136E-001, +0.00000000000E+000
+4.58400000000E+005, +5.80580935769E-001, +0.00000000000E+000
+4.58600000000E+005, +5.80498000058E-001, +0.00000000000E+000
+4.58800000000E+005, +5.80583906410E-001, +0.00000000000E+000
+4.59000000000E+005, +5.80930580959E-001, +0.00000000000E+000
+4.59200000000E+005, +5.81152463986E-001, +0.00000000000E+000
+4.59400000000E+005, +5.81397234312E-001, +0.00000000000E+000
+4.59600000000E+005, +5.81281186117E-001, +0.00000000000E+000
+4.59800000000E+005, +5.82330450724E-001, +0.00000000000E+000
+4.60000000000E+005, +5.82267242460E-001, +0.00000000000E+000
