"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.58031816262E-001, +0.00000000000E+000
+4.20200000000E+005, +5.60197283286E-001, +0.00000000000E+000
+4.20400000000E+005, +5.60469138876E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60970107609E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60951572388E-001, +0.00000000000E+000
+4.21000000000E+005, +5.61012751773E-001, +0.00000000000E+000
+4.21200000000E+005, +5.61594233575E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61662661592E-001, +0.00000000000E+000
+4.21600000000E+005, +5.61175518498E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61316058511E-001, +0.00000000000E+000
+4.22000000000E+005, +5.61470906670E-001, +0.00000000000E+000
+4.22200000000E+005, +5.62008737742E-001, +0.00000000000E+000
+4.22400000000E+005, +5.62110794503E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62840740877E-001, +0.00000000000E+000
+4.22800000000E+005, +5.63012603055E-001, +0.00000000000E+000
+4.23000000000E+005, +5.63545010234E-001, +0.00000000000E+000
+4.23200000000E+005, +5.63206896051E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63251972918E-001, +0.00000000000E+000
+4.23600000000E+005, +5.63343920204E-001, +0.00000000000E+000
+4.23800000000E+005, +5.64126937324E-001, +0.00000000000E+000
+4.24000000000E+005, +5.64347521173E-001, +0.00000000000E+000
+4.24200000000E+005, +5.64378103609E-001, +0.00000000000E+000
+4.24400000000E+005, +5.64713604599E-001, +0.00000000000E+000
+4.24600000000E+005, +5.65068377946E-001, +0.00000000000E+000
+4.24800000000E+005, +5.64799923236E-001, +0.00000000000E+000
+4.25000000000E+005, +5.65335822594E-001, +0.00000000000E+000
+4.25200000000E+005, +5.65130678542E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65584289556E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65872728728E-001, +0.00000000000E+000
+4.25800000000E+005, +5.66894680287E-001, +0.00000000000E+000
+4.26000000000E+005, +5.65816446881E-001, +0.00000000000E+000
+4.26200000000E+005, +5.66664315727E-001, +0.00000000000E+000
+4.26400000000E+005, +5.67163810091E-001, +0.00000000000E+000
+4.26600000000E+005, +5.67242324179E-001, +0.00000000000E+000
+4.26800000000E+005, +5.67233464978E-001, +0.00000000000E+000
+4.27000000000E+005, +5.67387239726E-001, +0.00000000000E+000
+4.27200000000E+005, +5.67501997020E-001, +0.00000000000E+000
+4.27400000000E+005, +5.67923975135E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67763548071E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67948726838E-001, +0.00000000000E+000
+4.28000000000E+005, +5.68933738509E-001, +0.00000000000E+000
+4.28200000000E+005, +5.68944385914E-001, +0.00000000000E+000
+4.28400000000E+005, +5.68578953072E-001, +0.00000000000E+000
+4.28600000000E+005, +5.69151432274E-001, +0.00000000000E+000
+4.28800000000E+005, +5.69191797285E-001, +0.00000000000E+000
+4.29000000000E+005, +5.69580111195E-001, +0.00000000000E+000
+4.29200000000E+005, +5.69533554930E-001, +0.00000000000E+000
+4.29400000000E+005, +5.69135788079E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69631658687E-001, +0.00000000000E+000
+4.29800000000E+005, +5.70310333642E-001, +0.00000000000E+000
+4.30000000000E+005, +5.70153656066E-001, +0.00000000000E+000
+4.30200000000E+005, +5.70319460526E-001, +0.00000000000E+000
+4.30400000000E+005, +5.70777288858E-001, +0.00000000000E+000
+4.30600000000E+005, +5.71212252219E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70711274999E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70952684616E-001, +0.00000000000E+000
+4.31200000000E+005, +5.71546076263E-001, +0.00000000000E+000
+4.31400000000E+005, +5.71798604348E-001, +0.00000000000E+000
+4.31600000000E+005, +5.72081602809E-001, +0.00000000000E+000
+4.31800000000E+005, +5.71763866309E-001, +0.00000000000E+000
+4.32000000000E+005, +5.72086608363E-001, +0.00000000000E+000
+4.32200000000E+005, +5.71554130505E-001, +0.00000000000E+000
+4.32400000000E+005, +5.71753247360E-001, +0.00000000000E+000
+4.32600000000E+005, +5.71834260564E-001, +0.00000000000E+000
+4.32800000000E+005, +5.72168571685E-001, +0.00000000000E+000
+4.33000000000E+005, +5.72299639663E-001, +0.00000000000E+000
+4.33200000000E+005, +5.72181918555E-001, +0.00000000000E+000
+4.33400000000E+005, +5.71730709284E-001, +0.00000000000E+000
+4.33600000000E+005, +5.72068877987E-001, +0.00000000000E+000
+4.33800000000E+005, +5.71189126687E-001, +0.00000000000E+000
+4.34000000000E+005, +5.71284138818E-001, +0.00000000000E+000
+4.34200000000E+005, +5.71208546815E-001, +0.00000000000E+000
+4.34400000000E+005, +5.70741923093E-001, +0.00000000000E+000
+4.34600000000E+005, +5.70186709868E-001, +0.00000000000E+000
+4.34800000000E+005, +5.69025957308E-001, +0.00000000000E+000
+4.35000000000E+005, +5.69008953766E-001, +0.00000000000E+000
+4.35200000000E+005, +5.68269875756E-001, +0.00000000000E+000
+4.35400000000E+005, +5.67601582419E-001, +0.00000000000E+000
+4.35600000000E+005, +5.66579189348E-001, +0.00000000000E+000
+4.35800000000E+005, +5.65046923446E-001, +0.00000000000E+000
+4.36000000000E+005, +5.63415669562E-001, +0.00000000000E+000
+4.36200000000E+005, +5.61631471038E-001, +0.00000000000E+000
+4.36400000000E+005, +5.59841526812E-001, +0.00000000000E+000
+4.36600000000E+005, +5.57916162065E-001, +0.00000000000E+000
+4.36800000000E+005, +5.55376772354E-001, +0.00000000000E+000
+4.37000000000E+005, +5.52141753488E-001, +0.00000000000E+000
+4.37200000000E+005, +5.49072317571E-001, +0.00000000000E+000
+4.37400000000E+005, +5.45848407105E-001, +0.00000000000E+000
+4.37600000000E+005, +5.41163162107E-001, +0.00000000000E+000
+4.37800000000E+005, +5.37095681013E-001, +0.00000000000E+000
+4.38000000000E+005, +5.32353206209E-001, +0.00000000000E+000
+4.38200000000E+005, +5.26648939860E-001, +0.00000000000E+000
+4.38400000000E+005, +5.21388237530E-001, +0.00000000000E+000
+4.38600000000E+005, +5.15363910029E-001, +0.00000000000E+000
+4.38800000000E+005, +5.09922673280E-001, +0.00000000000E+000
+4.39000000000E+005, +5.04027555992E-001, +0.00000000000E+000
+4.39200000000E+005, +4.98841965362E-001, +0.00000000000E+000
+4.39400000000E+005, +4.94361586611E-001, +0.00000000000E+000
+4.39600000000E+005, +4.90204146618E-001, +0.00000000000E+000
+4.39800000000E+005, +4.87869344689E-001, +0.00000000000E+000
+4.40000000000E+005, +4.86553037806E-001, +0.00000000000E+000
+4.40200000000E+005, +4.85708673773E-001, +0.00000000000E+000
+4.40400000000E+005, +4.86654782835E-001, +0.00000000000E+000
+4.40600000000E+005, +4.89012224911E-001, +0.00000000000E+000
+4.40800000000E+005, +4.92335225011E-001, +0.00000000000E+000
+4.41000000000E+005, +4.95971585368E-001, +0.00000000000E+000
+4.41200000000E+005, +5.00391338553E-001, +0.00000000000E+000
+4.41400000000E+005, +5.04555526367E-001, +0.00000000000E+000
+4.41600000000E+005, +5.08943149962E-001, +0.00000000000E+000
+4.41800000000E+005, +5.13626592465E-001, +0.00000000000E+000
+4.42000000000E+005, +5.16678904616E-001, +0.00000000000E+000
+4.42200000000E+005, +5.20492212235E-001, +0.00000000000E+000
+4.42400000000E+005, +5.23495441023E-001, +0.00000000000E+000
+4.42600000000E+005, +5.26894179143E-001, +0.00000000000E+000
+4.42800000000E+005, +5.29495956580E-001, +0.00000000000E+000
+4.43000000000E+005, +5.31884069584E-001, +0.00000000000E+000
+4.43200000000E+005, +5.34543061609E-001, +0.00000000000E+000
+4.43400000000E+005, +5.36673237102E-001, +0.00000000000E+000
+4.43600000000E+005, +5.38643668271E-001, +0.00000000000E+000
+4.43800000000E+005, +5.40263741220E-001, +0.00000000000E+000
+4.44000000000E+005, +5.42234780679E-001, +0.00000000000E+000
+4.44200000000E+005, +5.43801022630E-001, +0.00000000000E+000
+4.44400000000E+005, +5.45275088298E-001, +0.00000000000E+000
+4.44600000000E+005, +5.46466389630E-001, +0.00000000000E+000
+4.44800000000E+005, +5.48270530415E-001, +0.00000000000E+000
+4.45000000000E+005, +5.49302649151E-001, +0.00000000000E+000
+4.45200000000E+005, +5.50544699530E-001, +0.00000000000E+000
+4.45400000000E+005, +5.51332055527E-001, +0.00000000000E+000
+4.45600000000E+005, +5.52543576896E-001, +0.00000000000E+000
+4.45800000000E+005, +5.53596350713E-001, +0.00000000000E+000
+4.46000000000E+005, +5.54745937247E-001, +0.00000000000E+000
+4.46200000000E+005, +5.55581686804E-001, +0.00000000000E+000
+4.46400000000E+005, +5.56423780849E-001, +0.00000000000E+000
+4.46600000000E+005, +5.47691202966E-001, +0.00000000000E+000
+4.46800000000E+005, +5.63260906076E-001, +0.00000000000E+000
+4.47000000000E+005, +5.56538436932E-001, +0.00000000000E+000
+4.47200000000E+005, +5.60372429588E-001, +0.00000000000E+000
+4.47400000000E+005, +5.59986130355E-001, +0.00000000000E+000
+4.47600000000E+005, +5.60775744403E-001, +0.00000000000E+000
+4.47800000000E+005, +5.61343108769E-001, +0.00000000000E+000
+4.48000000000E+005, +5.61701642488E-001, +0.00000000000E+000
+4.48200000000E+005, +5.63182361421E-001, +0.00000000000E+000
+4.48400000000E+005, +5.63512927097E-001, +0.00000000000E+000
+4.48600000000E+005, +5.63900844535E-001, +0.00000000000E+000
+4.48800000000E+005, +5.64584557776E-001, +0.00000000000E+000
+4.49000000000E+005, +5.65037073205E-001, +0.00000000000E+000
+4.49200000000E+005, +5.65340965263E-001, +0.00000000000E+000
+4.49400000000E+005, +5.65997908083E-001, +0.00000000000E+000
+4.49600000000E+005, +5.66531153383E-001, +0.00000000000E+000
+4.49800000000E+005, +5.66969643967E-001, +0.00000000000E+000
+4.50000000000E+005, +5.67369800334E-001, +0.00000000000E+000
+4.50200000000E+005, +5.67898283863E-001, +0.00000000000E+000
+4.50400000000E+005, +5.68911466944E-001, +0.00000000000E+000
+4.50600000000E+005, +5.68949486857E-001, +0.00000000000E+000
+4.50800000000E+005, +5.69260109162E-001, +0.00000000000E+000
+4.51000000000E+005, +5.69826486460E-001, +0.00000000000E+000
+4.51200000000E+005, +5.69878070946E-001, +0.00000000000E+000
+4.51400000000E+005, +5.70452123303E-001, +0.00000000000E+000
+4.51600000000E+005, +5.70443430120E-001, +0.00000000000E+000
+4.51800000000E+005, +5.70676050052E-001, +0.00000000000E+000
+4.52000000000E+005, +5.71225099503E-001, +0.00000000000E+000
+4.52200000000E+005, +5.71831819257E-001, +0.00000000000E+000
+4.52400000000E+005, +5.72102350989E-001, +0.00000000000E+000
+4.52600000000E+005, +5.73195998407E-001, +0.00000000000E+000
+4.52800000000E+005, +5.72779143766E-001, +0.00000000000E+000
+4.53000000000E+005, +5.73097778120E-001, +0.00000000000E+000
+4.53200000000E+005, +5.73534381925E-001, +0.00000000000E+000
+4.53400000000E+005, +5.73999655594E-001, +0.00000000000E+000
+4.53600000000E+005, +5.74267296700E-001, +0.00000000000E+000
+4.53800000000E+005, +5.74482125068E-001, +0.00000000000E+000
+4.54000000000E+005, +5.74064049643E-001, +0.00000000000E+000
+4.54200000000E+005, +5.74917405945E-001, +0.00000000000E+000
+4.54400000000E+005, +5.75351187136E-001, +0.00000000000E+000
+4.54600000000E+005, +5.75535169285E-001, +0.00000000000E+000
+4.54800000000E+005, +5.75799199991E-001, +0.00000000000E+000
+4.55000000000E+005, +5.76088731024E-001, +0.00000000000E+000
+4.55200000000E+005, +5.76331856382E-001, +0.00000000000E+000
+4.55400000000E+005, +5.76585780809E-001, +0.00000000000E+000
+4.55600000000E+005, +5.76651673624E-001, +0.00000000000E+000
+4.55800000000E+005, +5.77479555874E-001, +0.00000000000E+000
+4.56000000000E+005, +5.77036641520E-001, +0.00000000000E+000
+4.56200000000E+005, +5.77292291932E-001, +0.00000000000E+000
