"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57766267699E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59691447748E-001, +0.00000000000E+000
+4.20400000000E+005, +5.60910409455E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60493045757E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60564305886E-001, +0.00000000000E+000
+4.21000000000E+005, +5.61015506233E-001, +0.00000000000E+000
+4.21200000000E+005, +5.61576786197E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61380368026E-001, +0.00000000000E+000
+4.21600000000E+005, +5.61728210825E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61559906134E-001, +0.00000000000E+000
+4.22000000000E+005, +5.62239985237E-001, +0.00000000000E+000
+4.22200000000E+005, +5.62096597652E-001, +0.00000000000E+000
+4.22400000000E+005, +5.62477232843E-001, +0.00000000000E+000
+4.22600000000E+005, +5.63075576086E-001, +0.00000000000E+000
+4.22800000000E+005, +5.63224855600E-001, +0.00000000000E+000
+4.23000000000E+005, +5.63984612797E-001, +0.00000000000E+000
+4.23200000000E+005, +5.63607531973E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63716943010E-001, +0.00000000000E+000
+4.23600000000E+005, +5.63406817330E-001, +0.00000000000E+000
+4.23800000000E+005, +5.63851070051E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63916732512E-001, +0.00000000000E+000
+4.24200000000E+005, +5.64404299135E-001, +0.00000000000E+000
+4.24400000000E+005, +5.64827575948E-001, +0.00000000000E+000
+4.24600000000E+005, +5.65024657379E-001, +0.00000000000E+000
+4.24800000000E+005, +5.65640503759E-001, +0.00000000000E+000
+4.25000000000E+005, +5.65038456968E-001, +0.00000000000E+000
+4.25200000000E+005, +5.65376497823E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65468396224E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65862835888E-001, +0.00000000000E+000
+4.25800000000E+005, +5.66175766800E-001, +0.00000000000E+000
+4.26000000000E+005, +5.66473196978E-001, +0.00000000000E+000
+4.26200000000E+005, +5.66696141262E-001, +0.00000000000E+000
+4.26400000000E+005, +5.66591578654E-001, +0.00000000000E+000
+4.26600000000E+005, +5.67465225228E-001, +0.00000000000E+000
+4.26800000000E+005, +5.67211499127E-001, +0.00000000000E+000
+4.27000000000E+005, +5.67435101332E-001, +0.00000000000E+000
+4.27200000000E+005, +5.68076590966E-001, +0.00000000000E+000
+4.27400000000E+005, +5.68036056460E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67819396076E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67824658312E-001, +0.00000000000E+000
+4.28000000000E+005, +5.68494164191E-001, +0.00000000000E+000
+4.28200000000E+005, +5.68762900254E-001, +0.00000000000E+000
+4.28400000000E+005, +5.69170720629E-001, +0.00000000000E+000
+4.28600000000E+005, +5.69277082708E-001, +0.00000000000E+000
+4.28800000000E+005, +5.69452339139E-001, +0.00000000000E+000
