"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.39000000000E+005, +5.03840803009E-001, +0.00000000000E+000
+4.39200000000E+005, +5.01871616764E-001, +0.00000000000E+000
+4.39400000000E+005, +5.01663605201E-001, +0.00000000000E+000
+4.39600000000E+005, +5.01654841214E-001, +0.00000000000E+000
+4.39800000000E+005, +5.02680857910E-001, +0.00000000000E+000
+4.40000000000E+005, +5.05107404976E-001, +0.00000000000E+000
+4.40200000000E+005, +5.07277876103E-001, +0.00000000000E+000
+4.40400000000E+005, +5.10348753904E-001, +0.00000000000E+000
+4.40600000000E+005, +5.14159906461E-001, +0.00000000000E+000
+4.40800000000E+005, +5.17946364560E-001, +0.00000000000E+000
+4.41000000000E+005, +5.21505574660E-001, +0.00000000000E+000
+4.41200000000E+005, +5.24697218179E-001, +0.00000000000E+000
+4.41400000000E+005, +5.27743330908E-001, +0.00000000000E+000
+4.41600000000E+005, +5.29652056288E-001, +0.00000000000E+000
+4.41800000000E+005, +5.33119232944E-001, +0.00000000000E+000
+4.42000000000E+005, +5.35624917566E-001, +0.00000000000E+000
+4.42200000000E+005, +5.37333297303E-001, +0.00000000000E+000
+4.42400000000E+005, +5.39085048212E-001, +0.00000000000E+000
+4.42600000000E+005, +5.41873939249E-001, +0.00000000000E+000
+4.42800000000E+005, +5.43534090836E-001, +0.00000000000E+000
+4.43000000000E+005, +5.44371886944E-001, +0.00000000000E+000
+4.43200000000E+005, +5.46173624754E-001, +0.00000000000E+000
+4.43400000000E+005, +5.47755502729E-001, +0.00000000000E+000
+4.43600000000E+005, +5.49108930785E-001, +0.00000000000E+000
+4.43800000000E+005, +5.50504252919E-001, +0.00000000000E+000
+4.44000000000E+005, +5.51377810867E-001, +0.00000000000E+000
+4.44200000000E+005, +5.52337967735E-001, +0.00000000000E+000
+4.44400000000E+005, +5.53118263433E-001, +0.00000000000E+000
+4.44600000000E+005, +5.54512843111E-001, +0.00000000000E+000
+4.44800000000E+005, +5.55490064867E-001, +0.00000000000E+000
+4.45000000000E+005, +5.56547632927E-001, +0.00000000000E+000
+4.45200000000E+005, +5.57392023096E-001, +0.00000000000E+000
+4.45400000000E+005, +5.57838825049E-001, +0.00000000000E+000
+4.45600000000E+005, +5.58510207008E-001, +0.00000000000E+000
+4.45800000000E+005, +5.59115592427E-001, +0.00000000000E+000
+4.46000000000E+005, +5.60485642339E-001, +0.00000000000E+000
+4.46200000000E+005, +5.60752175919E-001, +0.00000000000E+000
+4.46400000000E+005, +5.60901500980E-001, +0.00000000000E+000
+4.46600000000E+005, +5.55993626167E-001, +0.00000000000E+000
+4.46800000000E+005, +5.65402859349E-001, +0.00000000000E+000
+4.47000000000E+005, +5.61580935961E-001, +0.00000000000E+000
+4.47200000000E+005, +5.63800563631E-001, +0.00000000000E+000
+4.47400000000E+005, +5.63628038332E-001, +0.00000000000E+000
+4.47600000000E+005, +5.64599471384E-001, +0.00000000000E+000
+4.47800000000E+005, +5.64759896413E-001, +0.00000000000E+000
+4.48000000000E+005, +5.66107278495E-001, +0.00000000000E+000
+4.48200000000E+005, +5.65638430188E-001, +0.00000000000E+000
+4.48400000000E+005, +5.66059820486E-001, +0.00000000000E+000
+4.48600000000E+005, +5.66090599725E-001, +0.00000000000E+000
+4.48800000000E+005, +5.67035125748E-001, +0.00000000000E+000
+4.49000000000E+005, +5.67762305609E-001, +0.00000000000E+000
+4.49200000000E+005, +5.67970317119E-001, +0.00000000000E+000
+4.49400000000E+005, +5.67917628134E-001, +0.00000000000E+000
+4.49600000000E+005, +5.68485330796E-001, +0.00000000000E+000
+4.49800000000E+005, +5.68228461769E-001, +0.00000000000E+000
+4.50000000000E+005, +5.69167694027E-001, +0.00000000000E+000
+4.50200000000E+005, +5.69501918586E-001, +0.00000000000E+000
+4.50400000000E+005, +5.70058034362E-001, +0.00000000000E+000
+4.50600000000E+005, +5.70332652005E-001, +0.00000000000E+000
+4.50800000000E+005, +5.70587337680E-001, +0.00000000000E+000
+4.51000000000E+005, +5.70947377582E-001, +0.00000000000E+000
+4.51200000000E+005, +5.71628404653E-001, +0.00000000000E+000
+4.51400000000E+005, +5.71612530532E-001, +0.00000000000E+000
+4.51600000000E+005, +5.72020110982E-001, +0.00000000000E+000
+4.51800000000E+005, +5.72569820364E-001, +0.00000000000E+000
+4.52000000000E+005, +5.72567896163E-001, +0.00000000000E+000
+4.52200000000E+005, +5.72826327849E-001, +0.00000000000E+000
+4.52400000000E+005, +5.73666763352E-001, +0.00000000000E+000
+4.52600000000E+005, +5.73185860790E-001, +0.00000000000E+000
+4.52800000000E+005, +5.73964868785E-001, +0.00000000000E+000
+4.53000000000E+005, +5.73999487408E-001, +0.00000000000E+000
+4.53200000000E+005, +5.74177785233E-001, +0.00000000000E+000
+4.53400000000E+005, +5.74472042526E-001, +0.00000000000E+000
+4.53600000000E+005, +5.73907312315E-001, +0.00000000000E+000
+4.53800000000E+005, +5.74514021752E-001, +0.00000000000E+000
+4.54000000000E+005, +5.75308447587E-001, +0.00000000000E+000
+4.54200000000E+005, +5.75538866414E-001, +0.00000000000E+000
+4.54400000000E+005, +5.75592278491E-001, +0.00000000000E+000
+4.54600000000E+005, +5.76044795063E-001, +0.00000000000E+000
+4.54800000000E+005, +5.76109672074E-001, +0.00000000000E+000
+4.55000000000E+005, +5.76681899523E-001, +0.00000000000E+000
+4.55200000000E+005, +5.76815880170E-001, +0.00000000000E+000
+4.55400000000E+005, +5.76713887168E-001, +0.00000000000E+000
+4.55600000000E+005, +5.77804324780E-001, +0.00000000000E+000
+4.55800000000E+005, +5.77602269561E-001, +0.00000000000E+000
+4.56000000000E+005, +5.77064976922E-001, +0.00000000000E+000
+4.56200000000E+005, +5.77521199944E-001, +0.00000000000E+000
+4.56400000000E+005, +5.78054391065E-001, +0.00000000000E+000
+4.56600000000E+005, +5.78162701020E-001, +0.00000000000E+000
+4.56800000000E+005, +5.78034810358E-001, +0.00000000000E+000
+4.57000000000E+005, +5.78477172890E-001, +0.00000000000E+000
+4.57200000000E+005, +5.78863167816E-001, +0.00000000000E+000
+4.57400000000E+005, +5.79009463132E-001, +0.00000000000E+000
+4.57600000000E+005, +5.79168208518E-001, +0.00000000000E+000
+4.57800000000E+005, +5.79288665379E-001, +0.00000000000E+000
+4.58000000000E+005, +5.79395999533E-001, +0.00000000000E+000
+4.58200000000E+005, +5.79366572336E-001, +0.00000000000E+000
+4.58400000000E+005, +5.79573404086E-001, +0.00000000000E+000
+4.58600000000E+005, +5.80175104582E-001, +0.00000000000E+000
+4.58800000000E+005, +5.80838645049E-001, +0.00000000000E+000
+4.59000000000E+005, +5.80142821057E-001, +0.00000000000E+000
+4.59200000000E+005, +5.80937974739E-001, +0.00000000000E+000
+4.59400000000E+005, +5.81285954943E-001, +0.00000000000E+000
+4.59600000000E+005, +5.81049487352E-001, +0.00000000000E+000
+4.59800000000E+005, +5.81578796930E-001, +0.00000000000E+000
+4.60000000000E+005, +5.81823255007E-001, +0.00000000000E+000
