"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.39000000000E+005, +5.02092243715E-001, +0.00000000000E+000
+4.39200000000E+005, +4.98587669219E-001, +0.00000000000E+000
+4.39400000000E+005, +4.95210525487E-001, +0.00000000000E+000
+4.39600000000E+005, +4.93454985328E-001, +0.00000000000E+000
+4.39800000000E+005, +4.92904905692E-001, +0.00000000000E+000
+4.40000000000E+005, +4.93620219795E-001, +0.00000000000E+000
+4.40200000000E+005, +4.95292118694E-001, +0.00000000000E+000
+4.40400000000E+005, +4.98156331246E-001, +0.00000000000E+000
+4.40600000000E+005, +5.02659831191E-001, +0.00000000000E+000
+4.40800000000E+005, +5.06159370717E-001, +0.00000000000E+000
+4.41000000000E+005, +5.09946255185E-001, +0.00000000000E+000
+4.41200000000E+005, +5.13817984263E-001, +0.00000000000E+000
+4.41400000000E+005, +5.17768174995E-001, +0.00000000000E+000
+4.41600000000E+005, +5.21527655578E-001, +0.00000000000E+000
+4.41800000000E+005, +5.24538668098E-001, +0.00000000000E+000
+4.42000000000E+005, +5.27405314099E-001, +0.00000000000E+000
+4.42200000000E+005, +5.30475179061E-001, +0.00000000000E+000
+4.42400000000E+005, +5.33336508553E-001, +0.00000000000E+000
+4.42600000000E+005, +5.35174254165E-001, +0.00000000000E+000
+4.42800000000E+005, +5.37205652509E-001, +0.00000000000E+000
+4.43000000000E+005, +5.39741713111E-001, +0.00000000000E+000
+4.43200000000E+005, +5.41425188030E-001, +0.00000000000E+000
+4.43400000000E+005, +5.43456125178E-001, +0.00000000000E+000
+4.43600000000E+005, +5.45364189125E-001, +0.00000000000E+000
+4.43800000000E+005, +5.46563175797E-001, +0.00000000000E+000
+4.44000000000E+005, +5.47899490753E-001, +0.00000000000E+000
+4.44200000000E+005, +5.49440936805E-001, +0.00000000000E+000
+4.44400000000E+005, +5.50999467911E-001, +0.00000000000E+000
+4.44600000000E+005, +5.51592758331E-001, +0.00000000000E+000
+4.44800000000E+005, +5.52669868562E-001, +0.00000000000E+000
+4.45000000000E+005, +5.54064351039E-001, +0.00000000000E+000
+4.45200000000E+005, +5.55085382887E-001, +0.00000000000E+000
+4.45400000000E+005, +5.55258920315E-001, +0.00000000000E+000
+4.45600000000E+005, +5.56274104379E-001, +0.00000000000E+000
+4.45800000000E+005, +5.57776308285E-001, +0.00000000000E+000
+4.46000000000E+005, +5.57744643090E-001, +0.00000000000E+000
+4.46200000000E+005, +5.58835152908E-001, +0.00000000000E+000
+4.46400000000E+005, +5.59859308210E-001, +0.00000000000E+000
+4.46600000000E+005, +5.53035304664E-001, +0.00000000000E+000
+4.46800000000E+005, +5.64509983627E-001, +0.00000000000E+000
+4.47000000000E+005, +5.60001359611E-001, +0.00000000000E+000
+4.47200000000E+005, +5.63202903500E-001, +0.00000000000E+000
+4.47400000000E+005, +5.62666563033E-001, +0.00000000000E+000
+4.47600000000E+005, +5.63566274137E-001, +0.00000000000E+000
