"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.39000000000E+005, +5.04034447588E-001, +0.00000000000E+000
+4.39200000000E+005, +5.01301582442E-001, +0.00000000000E+000
+4.39400000000E+005, +5.00400444497E-001, +0.00000000000E+000
+4.39600000000E+005, +5.00659107285E-001, +0.00000000000E+000
+4.39800000000E+005, +5.01764959463E-001, +0.00000000000E+000
+4.40000000000E+005, +5.03011763780E-001, +0.00000000000E+000
+4.40200000000E+005, +5.06443638867E-001, +0.00000000000E+000
+4.40400000000E+005, +5.09729623013E-001, +0.00000000000E+000
+4.40600000000E+005, +5.13470169612E-001, +0.00000000000E+000
+4.40800000000E+005, +5.16903257159E-001, +0.00000000000E+000
+4.41000000000E+005, +5.20220150038E-001, +0.00000000000E+000
+4.41200000000E+005, +5.23544412101E-001, +0.00000000000E+000
+4.41400000000E+005, +5.26832136419E-001, +0.00000000000E+000
+4.41600000000E+005, +5.29812661245E-001, +0.00000000000E+000
+4.41800000000E+005, +5.32849838834E-001, +0.00000000000E+000
+4.42000000000E+005, +5.35252982753E-001, +0.00000000000E+000
+4.42200000000E+005, +5.36629016258E-001, +0.00000000000E+000
+4.42400000000E+005, +5.39476306973E-001, +0.00000000000E+000
+4.42600000000E+005, +5.41032962807E-001, +0.00000000000E+000
+4.42800000000E+005, +5.43003941075E-001, +0.00000000000E+000
+4.43000000000E+005, +5.44381897363E-001, +0.00000000000E+000
+4.43200000000E+005, +5.45935848855E-001, +0.00000000000E+000
+4.43400000000E+005, +5.47386930698E-001, +0.00000000000E+000
+4.43600000000E+005, +5.48935445129E-001, +0.00000000000E+000
+4.43800000000E+005, +5.49856446566E-001, +0.00000000000E+000
+4.44000000000E+005, +5.51464375947E-001, +0.00000000000E+000
+4.44200000000E+005, +5.52183536691E-001, +0.00000000000E+000
+4.44400000000E+005, +5.53621181137E-001, +0.00000000000E+000
+4.44600000000E+005, +5.53986658647E-001, +0.00000000000E+000
+4.44800000000E+005, +5.55341259174E-001, +0.00000000000E+000
+4.45000000000E+005, +5.56456913698E-001, +0.00000000000E+000
+4.45200000000E+005, +5.56778629146E-001, +0.00000000000E+000
+4.45400000000E+005, +5.57877616002E-001, +0.00000000000E+000
+4.45600000000E+005, +5.58065032628E-001, +0.00000000000E+000
+4.45800000000E+005, +5.59113591861E-001, +0.00000000000E+000
+4.46000000000E+005, +5.59486967779E-001, +0.00000000000E+000
+4.46200000000E+005, +5.60572897807E-001, +0.00000000000E+000
+4.46400000000E+005, +5.61074882666E-001, +0.00000000000E+000
+4.46600000000E+005, +5.55456852808E-001, +0.00000000000E+000
+4.46800000000E+005, +5.65574084059E-001, +0.00000000000E+000
+4.47000000000E+005, +5.61487720782E-001, +0.00000000000E+000
+4.47200000000E+005, +5.64108321084E-001, +0.00000000000E+000
+4.47400000000E+005, +5.63387891817E-001, +0.00000000000E+000
+4.47600000000E+005, +5.64438704490E-001, +0.00000000000E+000
+4.47800000000E+005, +5.64870655545E-001, +0.00000000000E+000
+4.48000000000E+005, +5.65444168514E-001, +0.00000000000E+000
+4.48200000000E+005, +5.65206364761E-001, +0.00000000000E+000
+4.48400000000E+005, +5.66360843656E-001, +0.00000000000E+000
+4.48600000000E+005, +5.66412383944E-001, +0.00000000000E+000
+4.48800000000E+005, +5.67410564402E-001, +0.00000000000E+000
+4.49000000000E+005, +5.67500348069E-001, +0.00000000000E+000
+4.49200000000E+005, +5.67299597125E-001, +0.00000000000E+000
+4.49400000000E+005, +5.67809759102E-001, +0.00000000000E+000
+4.49600000000E+005, +5.68669125783E-001, +0.00000000000E+000
+4.49800000000E+005, +5.68679001659E-001, +0.00000000000E+000
+4.50000000000E+005, +5.68856706470E-001, +0.00000000000E+000
+4.50200000000E+005, +5.69398222956E-001, +0.00000000000E+000
+4.50400000000E+005, +5.69516107204E-001, +0.00000000000E+000
+4.50600000000E+005, +5.69569825542E-001, +0.00000000000E+000
+4.50800000000E+005, +5.70904672562E-001, +0.00000000000E+000
+4.51000000000E+005, +5.70984056294E-001, +0.00000000000E+000
+4.51200000000E+005, +5.71284048438E-001, +0.00000000000E+000
+4.51400000000E+005, +5.71280838352E-001, +0.00000000000E+000
+4.51600000000E+005, +5.71435228661E-001, +0.00000000000E+000
+4.51800000000E+005, +5.72032508452E-001, +0.00000000000E+000
+4.52000000000E+005, +5.72236685238E-001, +0.00000000000E+000
+4.52200000000E+005, +5.72574524206E-001, +0.00000000000E+000
+4.52400000000E+005, +5.73039636278E-001, +0.00000000000E+000
+4.52600000000E+005, +5.73596954280E-001, +0.00000000000E+000
+4.52800000000E+005, +5.73142522851E-001, +0.00000000000E+000
+4.53000000000E+005, +5.74177304658E-001, +0.00000000000E+000
+4.53200000000E+005, +5.73939347355E-001, +0.00000000000E+000
+4.53400000000E+005, +5.73885974840E-001, +0.00000000000E+000
+4.53600000000E+005, +5.74615480827E-001, +0.00000000000E+000
+4.53800000000E+005, +5.74718668723E-001, +0.00000000000E+000
+4.54000000000E+005, +5.74590868848E-001, +0.00000000000E+000
+4.54200000000E+005, +5.75273382044E-001, +0.00000000000E+000
+4.54400000000E+005, +5.74932922680E-001, +0.00000000000E+000
+4.54600000000E+005, +5.75279786894E-001, +0.00000000000E+000
+4.54800000000E+005, +5.76123555904E-001, +0.00000000000E+000
+4.55000000000E+005, +5.75680327029E-001, +0.00000000000E+000
+4.55200000000E+005, +5.76673380751E-001, +0.00000000000E+000
+4.55400000000E+005, +5.76922947881E-001, +0.00000000000E+000
+4.55600000000E+005, +5.76983842931E-001, +0.00000000000E+000
+4.55800000000E+005, +5.77420385360E-001, +0.00000000000E+000
+4.56000000000E+005, +5.77511228867E-001, +0.00000000000E+000
+4.56200000000E+005, +5.77723872526E-001, +0.00000000000E+000
+4.56400000000E+005, +5.77635278486E-001, +0.00000000000E+000
+4.56600000000E+005, +5.78270543233E-001, +0.00000000000E+000
+4.56800000000E+005, +5.78493282071E-001, +0.00000000000E+000
+4.57000000000E+005, +5.78419587269E-001, +0.00000000000E+000
+4.57200000000E+005, +5.78882632996E-001, +0.00000000000E+000
+4.57400000000E+005, +5.78706198313E-001, +0.00000000000E+000
+4.57600000000E+005, +5.79324862310E-001, +0.00000000000E+000
+4.57800000000E+005, +5.79684714493E-001, +0.00000000000E+000
+4.58000000000E+005, +5.79894732352E-001, +0.00000000000E+000
+4.58200000000E+005, +5.79627069334E-001, +0.00000000000E+000
+4.58400000000E+005, +5.79602489248E-001, +0.00000000000E+000
+4.58600000000E+005, +5.79879194152E-001, +0.00000000000E+000
+4.58800000000E+005, +5.80102327464E-001, +0.00000000000E+000
+4.59000000000E+005, +5.80467147908E-001, +0.00000000000E+000
+4.59200000000E+005, +5.81093861860E-001, +0.00000000000E+000
+4.59400000000E+005, +5.80642407273E-001, +0.00000000000E+000
+4.59600000000E+005, +5.81128485938E-001, +0.00000000000E+000
+4.59800000000E+005, +5.81311993934E-001, +0.00000000000E+000
+4.60000000000E+005, +5.81709003147E-001, +0.00000000000E+000
