"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57042886875E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59202924407E-001, +0.00000000000E+000
+4.20400000000E+005, +5.59684232339E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60665784247E-001, +0.00000000000E+000
+4.20800000000E+005, +5.61074783485E-001, +0.00000000000E+000
+4.21000000000E+005, +5.61315979079E-001, +0.00000000000E+000
+4.21200000000E+005, +5.60574978651E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61416239232E-001, +0.00000000000E+000
+4.21600000000E+005, +5.60673409053E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61521707896E-001, +0.00000000000E+000
+4.22000000000E+005, +5.61621264664E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61930350861E-001, +0.00000000000E+000
+4.22400000000E+005, +5.61846767060E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62149260272E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62650726778E-001, +0.00000000000E+000
+4.23000000000E+005, +5.63265006555E-001, +0.00000000000E+000
+4.23200000000E+005, +5.62623663431E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63027220305E-001, +0.00000000000E+000
+4.23600000000E+005, +5.62620055652E-001, +0.00000000000E+000
+4.23800000000E+005, +5.63426128386E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63365720649E-001, +0.00000000000E+000
+4.24200000000E+005, +5.64290420637E-001, +0.00000000000E+000
+4.24400000000E+005, +5.63799367246E-001, +0.00000000000E+000
+4.24600000000E+005, +5.64083041174E-001, +0.00000000000E+000
+4.24800000000E+005, +5.63565914353E-001, +0.00000000000E+000
+4.25000000000E+005, +5.64516756047E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64769951835E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65180332336E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65273733026E-001, +0.00000000000E+000
+4.25800000000E+005, +5.65672094452E-001, +0.00000000000E+000
+4.26000000000E+005, +5.65630888405E-001, +0.00000000000E+000
+4.26200000000E+005, +5.66082701702E-001, +0.00000000000E+000
+4.26400000000E+005, +5.66688944839E-001, +0.00000000000E+000
+4.26600000000E+005, +5.66757554510E-001, +0.00000000000E+000
+4.26800000000E+005, +5.66161557909E-001, +0.00000000000E+000
+4.27000000000E+005, +5.66552678703E-001, +0.00000000000E+000
+4.27200000000E+005, +5.66465749488E-001, +0.00000000000E+000
+4.27400000000E+005, +5.67180166211E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67521169303E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67499722199E-001, +0.00000000000E+000
+4.28000000000E+005, +5.67487709720E-001, +0.00000000000E+000
+4.28200000000E+005, +5.67951077556E-001, +0.00000000000E+000
+4.28400000000E+005, +5.68267555845E-001, +0.00000000000E+000
+4.28600000000E+005, +5.67977254663E-001, +0.00000000000E+000
+4.28800000000E+005, +5.68413841365E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68713038940E-001, +0.00000000000E+000
+4.29200000000E+005, +5.68608961922E-001, +0.00000000000E+000
+4.29400000000E+005, +5.69160995543E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69706671868E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69264677351E-001, +0.00000000000E+000
+4.30000000000E+005, +5.69251713958E-001, +0.00000000000E+000
+4.30200000000E+005, +5.69892321678E-001, +0.00000000000E+000
+4.30400000000E+005, +5.69907871426E-001, +0.00000000000E+000
+4.30600000000E+005, +5.70232356147E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70633052032E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70408803865E-001, +0.00000000000E+000
+4.31200000000E+005, +5.70476923941E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70433377207E-001, +0.00000000000E+000
+4.31600000000E+005, +5.71495397005E-001, +0.00000000000E+000
+4.31800000000E+005, +5.70371830846E-001, +0.00000000000E+000
+4.32000000000E+005, +5.70964943731E-001, +0.00000000000E+000
+4.32200000000E+005, +5.70883510066E-001, +0.00000000000E+000
+4.32400000000E+005, +5.71202827327E-001, +0.00000000000E+000
+4.32600000000E+005, +5.70543797423E-001, +0.00000000000E+000
+4.32800000000E+005, +5.70280231775E-001, +0.00000000000E+000
+4.33000000000E+005, +5.70672044603E-001, +0.00000000000E+000
+4.33200000000E+005, +5.70725621186E-001, +0.00000000000E+000
+4.33400000000E+005, +5.70397506428E-001, +0.00000000000E+000
+4.33600000000E+005, +5.70239223156E-001, +0.00000000000E+000
+4.33800000000E+005, +5.70505777271E-001, +0.00000000000E+000
