"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.57543848200E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59024738094E-001, +0.00000000000E+000
+4.20400000000E+005, +5.59847634865E-001, +0.00000000000E+000
+4.20600000000E+005, +5.60462779831E-001, +0.00000000000E+000
+4.20800000000E+005, +5.60963017328E-001, +0.00000000000E+000
+4.21000000000E+005, +5.61040889409E-001, +0.00000000000E+000
+4.21200000000E+005, +5.60909856699E-001, +0.00000000000E+000
+4.21400000000E+005, +5.61132509046E-001, +0.00000000000E+000
+4.21600000000E+005, +5.61033002910E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61508579670E-001, +0.00000000000E+000
+4.22000000000E+005, +5.61271050531E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61875591448E-001, +0.00000000000E+000
+4.22400000000E+005, +5.62176659720E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62451065012E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62852006079E-001, +0.00000000000E+000
+4.23000000000E+005, +5.62603863747E-001, +0.00000000000E+000
+4.23200000000E+005, +5.62830752718E-001, +0.00000000000E+000
+4.23400000000E+005, +5.63028805651E-001, +0.00000000000E+000
+4.23600000000E+005, +5.63321866823E-001, +0.00000000000E+000
+4.23800000000E+005, +5.63370072637E-001, +0.00000000000E+000
+4.24000000000E+005, +5.63967768257E-001, +0.00000000000E+000
+4.24200000000E+005, +5.63868933209E-001, +0.00000000000E+000
+4.24400000000E+005, +5.63886677281E-001, +0.00000000000E+000
+4.24600000000E+005, +5.64288364327E-001, +0.00000000000E+000
+4.24800000000E+005, +5.64368599593E-001, +0.00000000000E+000
+4.25000000000E+005, +5.64439171205E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64852627095E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65246452946E-001, +0.00000000000E+000
+4.25600000000E+005, +5.65423718077E-001, +0.00000000000E+000
+4.25800000000E+005, +5.65196001833E-001, +0.00000000000E+000
+4.26000000000E+005, +5.66011773884E-001, +0.00000000000E+000
+4.26200000000E+005, +5.66183327851E-001, +0.00000000000E+000
+4.26400000000E+005, +5.66242963325E-001, +0.00000000000E+000
+4.26600000000E+005, +5.67038834617E-001, +0.00000000000E+000
+4.26800000000E+005, +5.66977020295E-001, +0.00000000000E+000
+4.27000000000E+005, +5.66950030047E-001, +0.00000000000E+000
+4.27200000000E+005, +5.66839085298E-001, +0.00000000000E+000
+4.27400000000E+005, +5.66615191133E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67208500994E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67186932528E-001, +0.00000000000E+000
+4.28000000000E+005, +5.67299053134E-001, +0.00000000000E+000
+4.28200000000E+005, +5.68195758493E-001, +0.00000000000E+000
+4.28400000000E+005, +5.67805797891E-001, +0.00000000000E+000
+4.28600000000E+005, +5.68330282867E-001, +0.00000000000E+000
+4.28800000000E+005, +5.68533596657E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68848130376E-001, +0.00000000000E+000
+4.29200000000E+005, +5.68968617555E-001, +0.00000000000E+000
+4.29400000000E+005, +5.69306031133E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69321849758E-001, +0.00000000000E+000
+4.29800000000E+005, +5.69427931187E-001, +0.00000000000E+000
+4.30000000000E+005, +5.69510054101E-001, +0.00000000000E+000
+4.30200000000E+005, +5.69853841978E-001, +0.00000000000E+000
+4.30400000000E+005, +5.69724317249E-001, +0.00000000000E+000
+4.30600000000E+005, +5.70400578187E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70391550240E-001, +0.00000000000E+000
+4.31000000000E+005, +5.70367311019E-001, +0.00000000000E+000
+4.31200000000E+005, +5.70239121450E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70731852080E-001, +0.00000000000E+000
+4.31600000000E+005, +5.71174329855E-001, +0.00000000000E+000
+4.31800000000E+005, +5.71057685508E-001, +0.00000000000E+000
+4.32000000000E+005, +5.70997897656E-001, +0.00000000000E+000
+4.32200000000E+005, +5.71334544419E-001, +0.00000000000E+000
+4.32400000000E+005, +5.70994567770E-001, +0.00000000000E+000
+4.32600000000E+005, +5.70805611125E-001, +0.00000000000E+000
+4.32800000000E+005, +5.70648928333E-001, +0.00000000000E+000
+4.33000000000E+005, +5.70610000482E-001, +0.00000000000E+000
+4.33200000000E+005, +5.70527271047E-001, +0.00000000000E+000
+4.33400000000E+005, +5.71173025015E-001, +0.00000000000E+000
+4.33600000000E+005, +5.70631386065E-001, +0.00000000000E+000
+4.33800000000E+005, +5.70996869459E-001, +0.00000000000E+000
+4.34000000000E+005, +5.69830020748E-001, +0.00000000000E+000
+4.34200000000E+005, +5.70003424303E-001, +0.00000000000E+000
+4.34400000000E+005, +5.69665617700E-001, +0.00000000000E+000
+4.34600000000E+005, +5.68632145598E-001, +0.00000000000E+000
+4.34800000000E+005, +5.68650083647E-001, +0.00000000000E+000
+4.35000000000E+005, +5.67924791059E-001, +0.00000000000E+000
+4.35200000000E+005, +5.66924234127E-001, +0.00000000000E+000
+4.35400000000E+005, +5.65577611961E-001, +0.00000000000E+000
+4.35600000000E+005, +5.64949359714E-001, +0.00000000000E+000
+4.35800000000E+005, +5.63788367830E-001, +0.00000000000E+000
