"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.54513673773E-001, +0.00000000000E+000
+4.20200000000E+005, +5.55346319515E-001, +0.00000000000E+000
+4.20400000000E+005, +5.55548083683E-001, +0.00000000000E+000
+4.20600000000E+005, +5.55991557281E-001, +0.00000000000E+000
+4.20800000000E+005, +5.56440831272E-001, +0.00000000000E+000
+4.21000000000E+005, +5.56440271161E-001, +0.00000000000E+000
+4.21200000000E+005, +5.56240995846E-001, +0.00000000000E+000
+4.21400000000E+005, +5.56358682926E-001, +0.00000000000E+000
+4.21600000000E+005, +5.57138324565E-001, +0.00000000000E+000
+4.21800000000E+005, +5.57175002308E-001, +0.00000000000E+000
+4.22000000000E+005, +5.57393932688E-001, +0.00000000000E+000
+4.22200000000E+005, +5.57492953389E-001, +0.00000000000E+000
+4.22400000000E+005, +5.57411680364E-001, +0.00000000000E+000
+4.22600000000E+005, +5.58068245249E-001, +0.00000000000E+000
+4.22800000000E+005, +5.58108522591E-001, +0.00000000000E+000
+4.23000000000E+005, +5.58774876832E-001, +0.00000000000E+000
+4.23200000000E+005, +5.58297907475E-001, +0.00000000000E+000
+4.23400000000E+005, +5.58115686844E-001, +0.00000000000E+000
+4.23600000000E+005, +5.59098889902E-001, +0.00000000000E+000
+4.23800000000E+005, +5.58364515833E-001, +0.00000000000E+000
+4.24000000000E+005, +5.59131678350E-001, +0.00000000000E+000
+4.24200000000E+005, +5.59412928076E-001, +0.00000000000E+000
+4.24400000000E+005, +5.59619351718E-001, +0.00000000000E+000
+4.24600000000E+005, +5.59336376993E-001, +0.00000000000E+000
+4.24800000000E+005, +5.60182523103E-001, +0.00000000000E+000
+4.25000000000E+005, +5.59808838279E-001, +0.00000000000E+000
+4.25200000000E+005, +5.60433019786E-001, +0.00000000000E+000
+4.25400000000E+005, +5.60379280563E-001, +0.00000000000E+000
+4.25600000000E+005, +5.60607341116E-001, +0.00000000000E+000
+4.25800000000E+005, +5.60798260648E-001, +0.00000000000E+000
+4.26000000000E+005, +5.61186275386E-001, +0.00000000000E+000
+4.26200000000E+005, +5.61463645080E-001, +0.00000000000E+000
+4.26400000000E+005, +5.61595709768E-001, +0.00000000000E+000
+4.26600000000E+005, +5.61912479110E-001, +0.00000000000E+000
+4.26800000000E+005, +5.62102863060E-001, +0.00000000000E+000
+4.27000000000E+005, +5.62018823749E-001, +0.00000000000E+000
+4.27200000000E+005, +5.62540224315E-001, +0.00000000000E+000
+4.27400000000E+005, +5.61609444600E-001, +0.00000000000E+000
+4.27600000000E+005, +5.62748885257E-001, +0.00000000000E+000
+4.27800000000E+005, +5.62865652083E-001, +0.00000000000E+000
+4.28000000000E+005, +5.63101764722E-001, +0.00000000000E+000
+4.28200000000E+005, +5.63102824017E-001, +0.00000000000E+000
+4.28400000000E+005, +5.63303638831E-001, +0.00000000000E+000
+4.28600000000E+005, +5.63313549459E-001, +0.00000000000E+000
+4.28800000000E+005, +5.63882037083E-001, +0.00000000000E+000
+4.29000000000E+005, +5.63399572463E-001, +0.00000000000E+000
+4.29200000000E+005, +5.63900320462E-001, +0.00000000000E+000
+4.29400000000E+005, +5.63936445045E-001, +0.00000000000E+000
+4.29600000000E+005, +5.64461749249E-001, +0.00000000000E+000
+4.29800000000E+005, +5.64596864344E-001, +0.00000000000E+000
+4.30000000000E+005, +5.65025606667E-001, +0.00000000000E+000
+4.30200000000E+005, +5.65030432484E-001, +0.00000000000E+000
+4.30400000000E+005, +5.65741730796E-001, +0.00000000000E+000
+4.30600000000E+005, +5.65153613500E-001, +0.00000000000E+000
+4.30800000000E+005, +5.65677467542E-001, +0.00000000000E+000
