"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.53762705829E-001, +0.00000000000E+000
+4.20200000000E+005, +5.55588258703E-001, +0.00000000000E+000
+4.20400000000E+005, +5.55701116988E-001, +0.00000000000E+000
+4.20600000000E+005, +5.55881865088E-001, +0.00000000000E+000
+4.20800000000E+005, +5.56116910155E-001, +0.00000000000E+000
+4.21000000000E+005, +5.56240884357E-001, +0.00000000000E+000
+4.21200000000E+005, +5.56667627866E-001, +0.00000000000E+000
+4.21400000000E+005, +5.56881648636E-001, +0.00000000000E+000
+4.21600000000E+005, +5.56549904131E-001, +0.00000000000E+000
+4.21800000000E+005, +5.57288204654E-001, +0.00000000000E+000
+4.22000000000E+005, +5.57059041909E-001, +0.00000000000E+000
+4.22200000000E+005, +5.57185470550E-001, +0.00000000000E+000
+4.22400000000E+005, +5.57374230366E-001, +0.00000000000E+000
+4.22600000000E+005, +5.57873169258E-001, +0.00000000000E+000
+4.22800000000E+005, +5.58280053154E-001, +0.00000000000E+000
+4.23000000000E+005, +5.57988939967E-001, +0.00000000000E+000
+4.23200000000E+005, +5.57867301681E-001, +0.00000000000E+000
+4.23400000000E+005, +5.58540714094E-001, +0.00000000000E+000
+4.23600000000E+005, +5.58800165118E-001, +0.00000000000E+000
+4.23800000000E+005, +5.59317741570E-001, +0.00000000000E+000
+4.24000000000E+005, +5.58921238835E-001, +0.00000000000E+000
+4.24200000000E+005, +5.59138399040E-001, +0.00000000000E+000
+4.24400000000E+005, +5.59315358057E-001, +0.00000000000E+000
+4.24600000000E+005, +5.59591230929E-001, +0.00000000000E+000
+4.24800000000E+005, +5.58938742930E-001, +0.00000000000E+000
+4.25000000000E+005, +5.60493128778E-001, +0.00000000000E+000
+4.25200000000E+005, +5.59909220237E-001, +0.00000000000E+000
+4.25400000000E+005, +5.60562279929E-001, +0.00000000000E+000
+4.25600000000E+005, +5.60968352535E-001, +0.00000000000E+000
+4.25800000000E+005, +5.60844662943E-001, +0.00000000000E+000
+4.26000000000E+005, +5.60929647275E-001, +0.00000000000E+000
+4.26200000000E+005, +5.60891191793E-001, +0.00000000000E+000
+4.26400000000E+005, +5.61116126729E-001, +0.00000000000E+000
+4.26600000000E+005, +5.61372369216E-001, +0.00000000000E+000
+4.26800000000E+005, +5.61414437325E-001, +0.00000000000E+000
+4.27000000000E+005, +5.61971919309E-001, +0.00000000000E+000
+4.27200000000E+005, +5.61824729968E-001, +0.00000000000E+000
+4.27400000000E+005, +5.61952150251E-001, +0.00000000000E+000
+4.27600000000E+005, +5.62372016964E-001, +0.00000000000E+000
+4.27800000000E+005, +5.62463228447E-001, +0.00000000000E+000
+4.28000000000E+005, +5.62966195064E-001, +0.00000000000E+000
+4.28200000000E+005, +5.63490849006E-001, +0.00000000000E+000
+4.28400000000E+005, +5.63448659966E-001, +0.00000000000E+000
+4.28600000000E+005, +5.63415538937E-001, +0.00000000000E+000
+4.28800000000E+005, +5.63816453623E-001, +0.00000000000E+000
+4.29000000000E+005, +5.63787224584E-001, +0.00000000000E+000
+4.29200000000E+005, +5.63556938211E-001, +0.00000000000E+000
+4.29400000000E+005, +5.64466473297E-001, +0.00000000000E+000
+4.29600000000E+005, +5.64469229811E-001, +0.00000000000E+000
+4.29800000000E+005, +5.65080535835E-001, +0.00000000000E+000
+4.30000000000E+005, +5.65095956955E-001, +0.00000000000E+000
+4.30200000000E+005, +5.65057051273E-001, +0.00000000000E+000
+4.30400000000E+005, +5.64945102429E-001, +0.00000000000E+000
+4.30600000000E+005, +5.65377658500E-001, +0.00000000000E+000
+4.30800000000E+005, +5.65692505507E-001, +0.00000000000E+000
+4.31000000000E+005, +5.66434661255E-001, +0.00000000000E+000
+4.31200000000E+005, +5.66129581599E-001, +0.00000000000E+000
+4.31400000000E+005, +5.66359864518E-001, +0.00000000000E+000
+4.31600000000E+005, +5.65938810071E-001, +0.00000000000E+000
+4.31800000000E+005, +5.66237998960E-001, +0.00000000000E+000
+4.32000000000E+005, +5.66750989056E-001, +0.00000000000E+000
+4.32200000000E+005, +5.66198865025E-001, +0.00000000000E+000
+4.32400000000E+005, +5.66455042823E-001, +0.00000000000E+000
+4.32600000000E+005, +5.66999578573E-001, +0.00000000000E+000
+4.32800000000E+005, +5.67459212212E-001, +0.00000000000E+000
+4.33000000000E+005, +5.67589546602E-001, +0.00000000000E+000
+4.33200000000E+005, +5.67318142613E-001, +0.00000000000E+000
+4.33400000000E+005, +5.67556456736E-001, +0.00000000000E+000
+4.33600000000E+005, +5.67423333508E-001, +0.00000000000E+000
+4.33800000000E+005, +5.68422267993E-001, +0.00000000000E+000
+4.34000000000E+005, +5.67395248868E-001, +0.00000000000E+000
+4.34200000000E+005, +5.67222266589E-001, +0.00000000000E+000
+4.34400000000E+005, +5.67445398911E-001, +0.00000000000E+000
+4.34600000000E+005, +5.67330190485E-001, +0.00000000000E+000
+4.34800000000E+005, +5.67554899200E-001, +0.00000000000E+000
+4.35000000000E+005, +5.66910648871E-001, +0.00000000000E+000
+4.35200000000E+005, +5.66596996359E-001, +0.00000000000E+000
+4.35400000000E+005, +5.66914971688E-001, +0.00000000000E+000
+4.35600000000E+005, +5.66092043437E-001, +0.00000000000E+000
+4.35800000000E+005, +5.65863174221E-001, +0.00000000000E+000
+4.36000000000E+005, +5.66417339749E-001, +0.00000000000E+000
+4.36200000000E+005, +5.64737468343E-001, +0.00000000000E+000
+4.36400000000E+005, +5.64315111897E-001, +0.00000000000E+000
+4.36600000000E+005, +5.62786696107E-001, +0.00000000000E+000
+4.36800000000E+005, +5.62075462701E-001, +0.00000000000E+000
+4.37000000000E+005, +5.60859873765E-001, +0.00000000000E+000
+4.37200000000E+005, +5.59847648795E-001, +0.00000000000E+000
+4.37400000000E+005, +5.57925202655E-001, +0.00000000000E+000
+4.37600000000E+005, +5.56074502682E-001, +0.00000000000E+000
+4.37800000000E+005, +5.54707586405E-001, +0.00000000000E+000
+4.38000000000E+005, +5.52173103504E-001, +0.00000000000E+000
+4.38200000000E+005, +5.49599313997E-001, +0.00000000000E+000
+4.38400000000E+005, +5.47045942080E-001, +0.00000000000E+000
+4.38600000000E+005, +5.44152117056E-001, +0.00000000000E+000
+4.38800000000E+005, +5.40973258591E-001, +0.00000000000E+000
+4.39000000000E+005, +5.38387739281E-001, +0.00000000000E+000
+4.39200000000E+005, +5.34992387650E-001, +0.00000000000E+000
+4.39400000000E+005, +5.32249248881E-001, +0.00000000000E+000
+4.39600000000E+005, +5.30108877981E-001, +0.00000000000E+000
+4.39800000000E+005, +5.28606073576E-001, +0.00000000000E+000
+4.40000000000E+005, +5.26362629354E-001, +0.00000000000E+000
