frequency;signal;group;sensor;time;hash
0.44;0.505085335955;C;15;20;C-15-20
0.4402;0.50730325914;C;15;20;C-15-20
0.44039999999999996;0.511322076484;C;15;20;C-15-20
0.4406;0.514177402565;C;15;20;C-15-20
0.44079999999999997;0.51803794247;C;15;20;C-15-20
0.441;0.521544232178;C;15;20;C-15-20
0.4412;0.524707413526;C;15;20;C-15-20
0.44139999999999996;0.527575650663;C;15;20;C-15-20
0.4416;0.530810634337;C;15;20;C-15-20
0.44179999999999997;0.533004508478;C;15;20;C-15-20
0.442;0.535698517087;C;15;20;C-15-20
0.4422;0.53784748275;C;15;20;C-15-20
0.44239999999999996;0.539466398692;C;15;20;C-15-20
0.4426;0.541551897208;C;15;20;C-15-20
0.44279999999999997;0.543294045931;C;15;20;C-15-20
0.443;0.544922548223;C;15;20;C-15-20
0.4432;0.546637501712;C;15;20;C-15-20
0.44339999999999996;0.547977776229;C;15;20;C-15-20
0.4436;0.548894303518;C;15;20;C-15-20
0.4438;0.549944347079;C;15;20;C-15-20
0.444;0.551536971078;C;15;20;C-15-20
0.4442;0.551960857445;C;15;20;C-15-20
0.44439999999999996;0.553671327525;C;15;20;C-15-20
0.4446;0.555030423833;C;15;20;C-15-20
0.4448;0.555430700634;C;15;20;C-15-20
0.445;0.556304575269;C;15;20;C-15-20
0.4452;0.557132501694;C;15;20;C-15-20
0.44539999999999996;0.557701581177;C;15;20;C-15-20
0.4456;0.558860868371;C;15;20;C-15-20
0.4458;0.55974896217;C;15;20;C-15-20
0.446;0.560075433782;C;15;20;C-15-20
0.4462;0.560372100577;C;15;20;C-15-20
0.44639999999999996;0.561257946673;C;15;20;C-15-20
0.4466;0.556155441598;C;15;20;C-15-20
0.4468;0.565374692727;C;15;20;C-15-20
0.44699999999999995;0.562089771173;C;15;20;C-15-20
0.4472;0.56399192569;C;15;20;C-15-20
0.44739999999999996;0.56406087552;C;15;20;C-15-20
0.4476;0.564552682789;C;15;20;C-15-20
0.4478;0.565138716435;C;15;20;C-15-20
0.44799999999999995;0.564968669764;C;15;20;C-15-20
0.4482;0.565914848695;C;15;20;C-15-20
0.44839999999999997;0.56628275027;C;15;20;C-15-20
0.4486;0.566637026648;C;15;20;C-15-20
0.4488;0.567415048354;C;15;20;C-15-20
0.44899999999999995;0.567285307216;C;15;20;C-15-20
0.4492;0.568133553807;C;15;20;C-15-20
0.44939999999999997;0.567957686963;C;15;20;C-15-20
0.4496;0.568680427011;C;15;20;C-15-20
0.4498;0.56892037159;C;15;20;C-15-20
0.44999999999999996;0.569636101915;C;15;20;C-15-20
0.4502;0.569525503161;C;15;20;C-15-20
0.45039999999999997;0.5698134341;C;15;20;C-15-20
0.4506;0.570650543119;C;15;20;C-15-20
0.4508;0.570476949257;C;15;20;C-15-20
0.45099999999999996;0.570675067626;C;15;20;C-15-20
0.4512;0.571594394742;C;15;20;C-15-20
0.45139999999999997;0.571837343568;C;15;20;C-15-20
0.4516;0.571512951319;C;15;20;C-15-20
0.4518;0.572519534342;C;15;20;C-15-20
0.45199999999999996;0.572866683261;C;15;20;C-15-20
0.4522;0.572837605408;C;15;20;C-15-20
0.45239999999999997;0.573143208775;C;15;20;C-15-20
0.4526;0.573781628557;C;15;20;C-15-20
0.4528;0.573357875518;C;15;20;C-15-20
0.45299999999999996;0.573828333314;C;15;20;C-15-20
0.4532;0.57395061038;C;15;20;C-15-20
0.45339999999999997;0.574485459557;C;15;20;C-15-20
0.4536;0.574526694187;C;15;20;C-15-20
0.4538;0.574661800675;C;15;20;C-15-20
0.45399999999999996;0.575404354484;C;15;20;C-15-20
0.4542;0.575635660436;C;15;20;C-15-20
0.45439999999999997;0.57569355977;C;15;20;C-15-20
0.4546;0.575547141242;C;15;20;C-15-20
0.4548;0.575368549952;C;15;20;C-15-20
0.45499999999999996;0.576211527627;C;15;20;C-15-20
0.4552;0.576828162822;C;15;20;C-15-20
0.45539999999999997;0.576889461311;C;15;20;C-15-20
0.4556;0.57703304547;C;15;20;C-15-20
0.4558;0.577346307108;C;15;20;C-15-20
0.45599999999999996;0.576779555002;C;15;20;C-15-20
0.4562;0.577320060704;C;15;20;C-15-20
0.4564;0.577911908778;C;15;20;C-15-20
0.4566;0.577913990215;C;15;20;C-15-20
0.4568;0.578026422738;C;15;20;C-15-20
0.45699999999999996;0.579019846855;C;15;20;C-15-20
0.4572;0.578632292038;C;15;20;C-15-20
0.4574;0.578976645495;C;15;20;C-15-20
0.4576;0.579048960545;C;15;20;C-15-20
0.4578;0.579485342601;C;15;20;C-15-20
0.45799999999999996;0.579383291144;C;15;20;C-15-20
0.4582;0.579888590523;C;15;20;C-15-20
0.4584;0.580302554878;C;15;20;C-15-20
0.45859999999999995;0.579764307659;C;15;20;C-15-20
0.4588;0.58000596084;C;15;20;C-15-20
0.45899999999999996;0.58035236726;C;15;20;C-15-20
0.4592;0.580776268875;C;15;20;C-15-20
0.4594;0.581268224946;C;15;20;C-15-20
0.45959999999999995;0.581910269174;C;15;20;C-15-20
0.4598;0.581329145868;C;15;20;C-15-20
0.45999999999999996;0.581918059777;C;15;20;C-15-20
0.42;0.555626673487;C;15;25;C-15-25
0.42019999999999996;0.556565168802;C;15;25;C-15-25
0.4204;0.55773617354;C;15;25;C-15-25
0.4206;0.557932674998;C;15;25;C-15-25
0.4208;0.558121166383;C;15;25;C-15-25
0.421;0.558733036141;C;15;25;C-15-25
0.42119999999999996;0.558429077414;C;15;25;C-15-25
0.4214;0.558661466523;C;15;25;C-15-25
0.4216;0.559056829801;C;15;25;C-15-25
0.4218;0.559346993272;C;15;25;C-15-25
0.422;0.559754300695;C;15;25;C-15-25
0.42219999999999996;0.559542316301;C;15;25;C-15-25
0.4224;0.559639428075;C;15;25;C-15-25
0.4226;0.559739475732;C;15;25;C-15-25
0.42279999999999995;0.560041336429;C;15;25;C-15-25
0.423;0.560414896865;C;15;25;C-15-25
0.42319999999999997;0.560627522055;C;15;25;C-15-25
0.4234;0.560511836547;C;15;25;C-15-25
0.4236;0.560832228529;C;15;25;C-15-25
0.42379999999999995;0.560588973856;C;15;25;C-15-25
0.424;0.561317865732;C;15;25;C-15-25
0.42419999999999997;0.561587065849;C;15;25;C-15-25
0.4244;0.561534328475;C;15;25;C-15-25
0.4246;0.562209068597;C;15;25;C-15-25
0.42479999999999996;0.562293559264;C;15;25;C-15-25
0.425;0.562144710695;C;15;25;C-15-25
0.42519999999999997;0.562413347671;C;15;25;C-15-25
0.4254;0.562455249273;C;15;25;C-15-25
0.4256;0.56279573116;C;15;25;C-15-25
0.42579999999999996;0.562912502862;C;15;25;C-15-25
0.426;0.562731778745;C;15;25;C-15-25
0.42619999999999997;0.563727044883;C;15;25;C-15-25
0.4264;0.563817944821;C;15;25;C-15-25
0.4266;0.564211450595;C;15;25;C-15-25
0.42679999999999996;0.563803493677;C;15;25;C-15-25
0.427;0.564224330021;C;15;25;C-15-25
0.42719999999999997;0.564109149901;C;15;25;C-15-25
0.4274;0.564830289672;C;15;25;C-15-25
0.4276;0.565025851229;C;15;25;C-15-25
0.42779999999999996;0.564985237421;C;15;25;C-15-25
0.428;0.565332331627;C;15;25;C-15-25
0.42819999999999997;0.564969318599;C;15;25;C-15-25
0.4284;0.565628719676;C;15;25;C-15-25
0.4286;0.565951966653;C;15;25;C-15-25
0.42879999999999996;0.565720509404;C;15;25;C-15-25
0.429;0.566175317952;C;15;25;C-15-25
0.42919999999999997;0.566134718471;C;15;25;C-15-25
0.4294;0.56623526314;C;15;25;C-15-25
0.4296;0.56667962429;C;15;25;C-15-25
0.42979999999999996;0.566878528234;C;15;25;C-15-25
0.43;0.566646572822;C;15;25;C-15-25
0.43019999999999997;0.566997803148;C;15;25;C-15-25
0.4304;0.567340990132;C;15;25;C-15-25
0.4306;0.567476191404;C;15;25;C-15-25
0.43079999999999996;0.56809249587;C;15;25;C-15-25
0.431;0.56775167157;C;15;25;C-15-25
0.43119999999999997;0.567678131706;C;15;25;C-15-25
0.4314;0.568073068686;C;15;25;C-15-25
0.4316;0.568483462759;C;15;25;C-15-25
0.43179999999999996;0.568035857291;C;15;25;C-15-25
0.432;0.568209325264;C;15;25;C-15-25
0.4322;0.567785224535;C;15;25;C-15-25
0.4324;0.568158833331;C;15;25;C-15-25
0.4326;0.568665746414;C;15;25;C-15-25
0.43279999999999996;0.567662156229;C;15;25;C-15-25
0.433;0.568218501774;C;15;25;C-15-25
0.4332;0.568414895534;C;15;25;C-15-25
0.4334;0.567938690491;C;15;25;C-15-25
0.4336;0.567364236697;C;15;25;C-15-25
0.43379999999999996;0.567687215835;C;15;25;C-15-25
0.434;0.567078769069;C;15;25;C-15-25
0.4342;0.567244173596;C;15;25;C-15-25
0.43439999999999995;0.566137531705;C;15;25;C-15-25
0.4346;0.565652760039;C;15;25;C-15-25
0.43479999999999996;0.564258304734;C;15;25;C-15-25
0.435;0.56369660481;C;15;25;C-15-25
0.4352;0.562633151334;C;15;25;C-15-25
0.43539999999999995;0.561790071991;C;15;25;C-15-25
0.4356;0.56041035272;C;15;25;C-15-25
0.43579999999999997;0.55893178038;C;15;25;C-15-25
0.436;0.556849172165;C;15;25;C-15-25
0.4362;0.554878900219;C;15;25;C-15-25
0.43639999999999995;0.552556459683;C;15;25;C-15-25
0.4366;0.550600045073;C;15;25;C-15-25
0.43679999999999997;0.547249537045;C;15;25;C-15-25
0.437;0.543738693757;C;15;25;C-15-25
0.4372;0.540080421051;C;15;25;C-15-25
0.43739999999999996;0.536625797602;C;15;25;C-15-25
0.4376;0.532222818752;C;15;25;C-15-25
0.43779999999999997;0.527685841991;C;15;25;C-15-25
0.438;0.52318176876;C;15;25;C-15-25
0.4382;0.518495066134;C;15;25;C-15-25
0.43839999999999996;0.513679783629;C;15;25;C-15-25
0.4386;0.510037215839;C;15;25;C-15-25
0.43879999999999997;0.506491867195;C;15;25;C-15-25
0.439;0.503936988987;C;15;25;C-15-25
0.4392;0.502358446975;C;15;25;C-15-25
0.43939999999999996;0.500441598105;C;15;25;C-15-25
0.4396;0.501248721444;C;15;25;C-15-25
0.43979999999999997;0.502630399053;C;15;25;C-15-25
0.44;0.504573212116;C;15;25;C-15-25
0.4402;0.507914506066;C;15;25;C-15-25
0.44039999999999996;0.511358880229;C;15;25;C-15-25
0.4406;0.514659487994;C;15;25;C-15-25
0.44079999999999997;0.518178950208;C;15;25;C-15-25
0.441;0.521565875803;C;15;25;C-15-25
0.4412;0.524624036084;C;15;25;C-15-25
0.44139999999999996;0.527624363739;C;15;25;C-15-25
0.4416;0.530264003352;C;15;25;C-15-25
0.44179999999999997;0.532936834889;C;15;25;C-15-25
0.442;0.535267857072;C;15;25;C-15-25
0.4422;0.537617563717;C;15;25;C-15-25
0.44239999999999996;0.539765239903;C;15;25;C-15-25
0.4426;0.541468949806;C;15;25;C-15-25
0.44279999999999997;0.543149405072;C;15;25;C-15-25
0.443;0.544882046178;C;15;25;C-15-25
0.4432;0.54624561755;C;15;25;C-15-25
0.44339999999999996;0.546912202842;C;15;25;C-15-25
0.4436;0.548801908106;C;15;25;C-15-25
0.4438;0.550307900509;C;15;25;C-15-25
0.444;0.551297788966;C;15;25;C-15-25
0.4442;0.552754929853;C;15;25;C-15-25
0.44439999999999996;0.553698785859;C;15;25;C-15-25
0.4446;0.554540199052;C;15;25;C-15-25
0.4448;0.555210781978;C;15;25;C-15-25
0.445;0.55615111583;C;15;25;C-15-25
0.4452;0.557322457741;C;15;25;C-15-25
0.44539999999999996;0.557962468911;C;15;25;C-15-25
0.4456;0.558521595245;C;15;25;C-15-25
0.4458;0.559122068606;C;15;25;C-15-25
0.446;0.559976547947;C;15;25;C-15-25
0.4462;0.56066518286;C;15;25;C-15-25
0.44639999999999996;0.561437014742;C;15;25;C-15-25
0.4466;0.556299621898;C;15;25;C-15-25
0.4468;0.565437077755;C;15;25;C-15-25
0.44699999999999995;0.561442073197;C;15;25;C-15-25
0.4472;0.563458536225;C;15;25;C-15-25
0.44739999999999996;0.563562344782;C;15;25;C-15-25
0.4476;0.563812170687;C;15;25;C-15-25
0.4478;0.564593103453;C;15;25;C-15-25
0.44799999999999995;0.565360025674;C;15;25;C-15-25
0.4482;0.566068121623;C;15;25;C-15-25
0.44839999999999997;0.566404574932;C;15;25;C-15-25
0.4486;0.566633743867;C;15;25;C-15-25
0.4488;0.566709368768;C;15;25;C-15-25
0.44899999999999995;0.567511133516;C;15;25;C-15-25
0.4492;0.567900001042;C;15;25;C-15-25
0.44939999999999997;0.568209833261;C;15;25;C-15-25
0.4496;0.568666805923;C;15;25;C-15-25
0.4498;0.569224310613;C;15;25;C-15-25
0.44999999999999996;0.569114250988;C;15;25;C-15-25
0.4502;0.569811546061;C;15;25;C-15-25
0.45039999999999997;0.570006526518;C;15;25;C-15-25
0.4506;0.570307083858;C;15;25;C-15-25
0.4508;0.570467608132;C;15;25;C-15-25
0.45099999999999996;0.571454968245;C;15;25;C-15-25
0.4512;0.571288966958;C;15;25;C-15-25
0.45139999999999997;0.571600639794;C;15;25;C-15-25
0.4516;0.571994227175;C;15;25;C-15-25
0.4518;0.572245540586;C;15;25;C-15-25
0.45199999999999996;0.572703284509;C;15;25;C-15-25
0.4522;0.572746054095;C;15;25;C-15-25
0.45239999999999997;0.573249576282;C;15;25;C-15-25
0.4526;0.573802761533;C;15;25;C-15-25
0.4528;0.573380595207;C;15;25;C-15-25
0.45299999999999996;0.57400858973;C;15;25;C-15-25
0.4532;0.574536393755;C;15;25;C-15-25
0.45339999999999997;0.57407760305;C;15;25;C-15-25
0.4536;0.5743713352;C;15;25;C-15-25
0.4538;0.574212328893;C;15;25;C-15-25
0.45399999999999996;0.575133551525;C;15;25;C-15-25
0.4542;0.574717300965;C;15;25;C-15-25
0.45439999999999997;0.575866406741;C;15;25;C-15-25
0.4546;0.576089864073;C;15;25;C-15-25
0.4548;0.576201588949;C;15;25;C-15-25
0.45499999999999996;0.576320296376;C;15;25;C-15-25
0.4552;0.57663462668;C;15;25;C-15-25
0.45539999999999997;0.57659522307;C;15;25;C-15-25
0.4556;0.577635566057;C;15;25;C-15-25
0.4558;0.577971759958;C;15;25;C-15-25
0.45599999999999996;0.577632128606;C;15;25;C-15-25
0.4562;0.577848983086;C;15;25;C-15-25
0.4564;0.578088020548;C;15;25;C-15-25
0.4566;0.578026985108;C;15;25;C-15-25
0.4568;0.57845943478;C;15;25;C-15-25
0.45699999999999996;0.578541837352;C;15;25;C-15-25
0.4572;0.578792645348;C;15;25;C-15-25
0.4574;0.579359414964;C;15;25;C-15-25
0.4576;0.579134964441;C;15;25;C-15-25
0.4578;0.579644360992;C;15;25;C-15-25
0.45799999999999996;0.580231265875;C;15;25;C-15-25
0.4582;0.579812836346;C;15;25;C-15-25
0.4584;0.579966467007;C;15;25;C-15-25
0.45859999999999995;0.580254136674;C;15;25;C-15-25
0.4588;0.580629923784;C;15;25;C-15-25
0.45899999999999996;0.580736007008;C;15;25;C-15-25
0.4592;0.580726598737;C;15;25;C-15-25
0.4594;0.580765726241;C;15;25;C-15-25
0.45959999999999995;0.580852007272;C;15;25;C-15-25
0.4598;0.581852023136;C;15;25;C-15-25
0.45999999999999996;0.582097528465;C;15;25;C-15-25
0.42;0.555227516525;C;15;30;C-15-30
0.42019999999999996;0.557457495269;C;15;30;C-15-30
0.4204;0.558165891153;C;15;30;C-15-30
0.4206;0.558088171321;C;15;30;C-15-30
0.4208;0.557972621061;C;15;30;C-15-30
0.421;0.558087694896;C;15;30;C-15-30
0.42119999999999996;0.558656568513;C;15;30;C-15-30
0.4214;0.55860453362;C;15;30;C-15-30
0.4216;0.559101005101;C;15;30;C-15-30
0.4218;0.559314806227;C;15;30;C-15-30
0.422;0.559308412857;C;15;30;C-15-30
0.42219999999999996;0.559279744448;C;15;30;C-15-30
0.4224;0.560578850844;C;15;30;C-15-30
0.4226;0.559824799366;C;15;30;C-15-30
0.42279999999999995;0.560167238455;C;15;30;C-15-30
0.423;0.560387565471;C;15;30;C-15-30
0.42319999999999997;0.560401115936;C;15;30;C-15-30
0.4234;0.561048484379;C;15;30;C-15-30
0.4236;0.56084254462;C;15;30;C-15-30
0.42379999999999995;0.560957309319;C;15;30;C-15-30
0.424;0.561032849622;C;15;30;C-15-30
0.42419999999999997;0.561522008145;C;15;30;C-15-30
0.4244;0.562475723053;C;15;30;C-15-30
0.4246;0.561731140524;C;15;30;C-15-30
0.42479999999999996;0.561952570829;C;15;30;C-15-30
0.425;0.562723465134;C;15;30;C-15-30
0.42519999999999997;0.562455769351;C;15;30;C-15-30
0.4254;0.56266125142;C;15;30;C-15-30
0.4256;0.562953955625;C;15;30;C-15-30
0.42579999999999996;0.56313154381;C;15;30;C-15-30
0.426;0.563578907935;C;15;30;C-15-30
0.42619999999999997;0.563936203205;C;15;30;C-15-30
0.4264;0.564111556439;C;15;30;C-15-30
0.4266;0.563895571879;C;15;30;C-15-30
0.42679999999999996;0.563598515702;C;15;30;C-15-30
0.427;0.564183034157;C;15;30;C-15-30
0.42719999999999997;0.564774941984;C;15;30;C-15-30
0.4274;0.564580534763;C;15;30;C-15-30
0.4276;0.565031451354;C;15;30;C-15-30
0.42779999999999996;0.565143278544;C;15;30;C-15-30
0.428;0.564956709641;C;15;30;C-15-30
0.42819999999999997;0.564924559215;C;15;30;C-15-30
0.4284;0.565532552846;C;15;30;C-15-30
0.4286;0.5661053614;C;15;30;C-15-30
0.42879999999999996;0.565972934851;C;15;30;C-15-30
0.429;0.566273628874;C;15;30;C-15-30
0.42919999999999997;0.566763593834;C;15;30;C-15-30
0.4294;0.566770744031;C;15;30;C-15-30
0.4296;0.567132567989;C;15;30;C-15-30
0.42979999999999996;0.566640867486;C;15;30;C-15-30
0.43;0.567373948667;C;15;30;C-15-30
0.43019999999999997;0.567196305668;C;15;30;C-15-30
0.4304;0.56740032858;C;15;30;C-15-30
0.4306;0.567484376544;C;15;30;C-15-30
0.43079999999999996;0.567745318327;C;15;30;C-15-30
0.431;0.568444104274;C;15;30;C-15-30
0.43119999999999997;0.567778274646;C;15;30;C-15-30
0.4314;0.567703778563;C;15;30;C-15-30
0.4316;0.568171964552;C;15;30;C-15-30
0.43179999999999996;0.567995232376;C;15;30;C-15-30
0.432;0.567929278123;C;15;30;C-15-30
0.4322;0.568647012038;C;15;30;C-15-30
0.4324;0.568488602577;C;15;30;C-15-30
0.4326;0.568517860149;C;15;30;C-15-30
0.43279999999999996;0.568750666678;C;15;30;C-15-30
0.433;0.568305259342;C;15;30;C-15-30
0.4332;0.567881313367;C;15;30;C-15-30
0.4334;0.567925401401;C;15;30;C-15-30
0.4336;0.568003495621;C;15;30;C-15-30
0.43379999999999996;0.567739815472;C;15;30;C-15-30
0.434;0.567552681746;C;15;30;C-15-30
0.4342;0.566734473105;C;15;30;C-15-30
0.43439999999999995;0.566270263923;C;15;30;C-15-30
0.4346;0.565668477953;C;15;30;C-15-30
0.43479999999999996;0.564694125981;C;15;30;C-15-30
0.435;0.564332457475;C;15;30;C-15-30
0.4352;0.562811340364;C;15;30;C-15-30
0.43539999999999995;0.561647071226;C;15;30;C-15-30
0.4356;0.56086945304;C;15;30;C-15-30
0.43579999999999997;0.558747379703;C;15;30;C-15-30
0.436;0.557281462162;C;15;30;C-15-30
0.4362;0.555414041695;C;15;30;C-15-30
0.43639999999999995;0.552636422249;C;15;30;C-15-30
0.4366;0.550450460222;C;15;30;C-15-30
0.43679999999999997;0.547188160455;C;15;30;C-15-30
0.437;0.544366611264;C;15;30;C-15-30
0.4372;0.540043979161;C;15;30;C-15-30
0.43739999999999996;0.53645632989;C;15;30;C-15-30
0.4376;0.532591704576;C;15;30;C-15-30
0.43779999999999997;0.527613344024;C;15;30;C-15-30
0.438;0.523534977102;C;15;30;C-15-30
0.4382;0.518534543681;C;15;30;C-15-30
0.43839999999999996;0.514007994234;C;15;30;C-15-30
0.4386;0.510317286039;C;15;30;C-15-30
0.43879999999999997;0.506551668087;C;15;30;C-15-30
0.439;0.50442342072;C;15;30;C-15-30
0.4392;0.501869995952;C;15;30;C-15-30
0.43939999999999996;0.50126877615;C;15;30;C-15-30
0.4396;0.501438390819;C;15;30;C-15-30
0.43979999999999997;0.502237007494;C;15;30;C-15-30
0.44;0.504689879063;C;15;30;C-15-30
0.4402;0.507688477711;C;15;30;C-15-30
0.44039999999999996;0.511537869634;C;15;30;C-15-30
0.4406;0.514412114918;C;15;30;C-15-30
0.44079999999999997;0.517778827432;C;15;30;C-15-30
0.441;0.521719706582;C;15;30;C-15-30
0.4412;0.524344046443;C;15;30;C-15-30
0.44139999999999996;0.527116135934;C;15;30;C-15-30
0.4416;0.530332693849;C;15;30;C-15-30
0.44179999999999997;0.532985045161;C;15;30;C-15-30
0.442;0.535380612569;C;15;30;C-15-30
0.4422;0.537537342877;C;15;30;C-15-30
0.44239999999999996;0.539864036371;C;15;30;C-15-30
0.4426;0.541808993794;C;15;30;C-15-30
0.44279999999999997;0.543736886632;C;15;30;C-15-30
0.443;0.544568906101;C;15;30;C-15-30
0.4432;0.546556656923;C;15;30;C-15-30
0.44339999999999996;0.548262019491;C;15;30;C-15-30
0.4436;0.549049717938;C;15;30;C-15-30
0.4438;0.550513066295;C;15;30;C-15-30
0.444;0.551436792524;C;15;30;C-15-30
0.4442;0.55234852469;C;15;30;C-15-30
0.44439999999999996;0.553393895954;C;15;30;C-15-30
0.4446;0.554707716898;C;15;30;C-15-30
0.4448;0.555666077562;C;15;30;C-15-30
0.445;0.555808693996;C;15;30;C-15-30
0.4452;0.557044955865;C;15;30;C-15-30
0.44539999999999996;0.55766621675;C;15;30;C-15-30
0.4456;0.558610160297;C;15;30;C-15-30
0.4458;0.55998496476;C;15;30;C-15-30
0.446;0.560231050114;C;15;30;C-15-30
0.4462;0.560830015421;C;15;30;C-15-30
0.44639999999999996;0.561478691503;C;15;30;C-15-30
0.4466;0.556382090987;C;15;30;C-15-30
0.4468;0.565092299177;C;15;30;C-15-30
0.44699999999999995;0.561325269569;C;15;30;C-15-30
0.4472;0.563549928537;C;15;30;C-15-30
0.44739999999999996;0.563865405368;C;15;30;C-15-30
0.4476;0.564531323468;C;15;30;C-15-30
0.4478;0.564634329207;C;15;30;C-15-30
0.44799999999999995;0.565538911128;C;15;30;C-15-30
0.4482;0.566056085507;C;15;30;C-15-30
0.44839999999999997;0.56618200796;C;15;30;C-15-30
0.4486;0.565822120382;C;15;30;C-15-30
0.4488;0.56656712659;C;15;30;C-15-30
0.44899999999999995;0.56765411427;C;15;30;C-15-30
0.4492;0.567790389037;C;15;30;C-15-30
0.44939999999999997;0.569222960215;C;15;30;C-15-30
0.4496;0.56869019077;C;15;30;C-15-30
0.4498;0.569109625941;C;15;30;C-15-30
0.44999999999999996;0.569153188586;C;15;30;C-15-30
0.4502;0.569776275823;C;15;30;C-15-30
0.45039999999999997;0.570057927242;C;15;30;C-15-30
0.4506;0.569858423499;C;15;30;C-15-30
0.4508;0.57075636001;C;15;30;C-15-30
0.45099999999999996;0.57086316903;C;15;30;C-15-30
0.4512;0.571193378383;C;15;30;C-15-30
0.45139999999999997;0.571469170058;C;15;30;C-15-30
0.4516;0.571302400046;C;15;30;C-15-30
0.4518;0.571792265442;C;15;30;C-15-30
0.45199999999999996;0.572434360108;C;15;30;C-15-30
0.4522;0.573369092974;C;15;30;C-15-30
0.45239999999999997;0.573596009685;C;15;30;C-15-30
0.4526;0.573255837727;C;15;30;C-15-30
0.4528;0.57401255694;C;15;30;C-15-30
0.45299999999999996;0.574156078483;C;15;30;C-15-30
0.4532;0.574404242103;C;15;30;C-15-30
0.45339999999999997;0.574517242859;C;15;30;C-15-30
0.4536;0.574155233206;C;15;30;C-15-30
0.4538;0.574976598557;C;15;30;C-15-30
0.45399999999999996;0.575542504351;C;15;30;C-15-30
0.4542;0.575542908931;C;15;30;C-15-30
0.45439999999999997;0.575713080543;C;15;30;C-15-30
0.4546;0.576251486184;C;15;30;C-15-30
0.4548;0.576035377325;C;15;30;C-15-30
0.45499999999999996;0.575919529952;C;15;30;C-15-30
0.4552;0.576641557957;C;15;30;C-15-30
0.45539999999999997;0.577083446077;C;15;30;C-15-30
0.4556;0.576882492538;C;15;30;C-15-30
0.4558;0.577093452327;C;15;30;C-15-30
0.45599999999999996;0.577400092046;C;15;30;C-15-30
0.4562;0.577898632902;C;15;30;C-15-30
0.4564;0.577224885823;C;15;30;C-15-30
0.4566;0.577805002881;C;15;30;C-15-30
0.4568;0.578357491291;C;15;30;C-15-30
0.45699999999999996;0.578763904982;C;15;30;C-15-30
0.4572;0.578764588474;C;15;30;C-15-30
0.4574;0.578877092335;C;15;30;C-15-30
0.4576;0.578641409301;C;15;30;C-15-30
0.4578;0.579601225066;C;15;30;C-15-30
0.45799999999999996;0.579059257349;C;15;30;C-15-30
0.4582;0.58034521541;C;15;30;C-15-30
0.4584;0.579726811725;C;15;30;C-15-30
0.45859999999999995;0.580243879143;C;15;30;C-15-30
0.4588;0.580772293429;C;15;30;C-15-30
0.45899999999999996;0.581230053411;C;15;30;C-15-30
0.4592;0.581383966362;C;15;30;C-15-30
0.4594;0.580718866876;C;15;30;C-15-30
0.45959999999999995;0.581509019523;C;15;30;C-15-30
0.4598;0.581784140496;C;15;30;C-15-30
0.45999999999999996;0.581982728261;C;15;30;C-15-30
0.42;0.554178044675;C;2;0;C-2-0
0.42019999999999996;0.555195738262;C;2;0;C-2-0
0.4204;0.55553971231;C;2;0;C-2-0
0.4206;0.555237162915;C;2;0;C-2-0
0.4208;0.55529884998;C;2;0;C-2-0
0.421;0.555725823412;C;2;0;C-2-0
0.42119999999999996;0.555847092145;C;2;0;C-2-0
0.4214;0.555736127529;C;2;0;C-2-0
0.4216;0.555983016832;C;2;0;C-2-0
0.4218;0.556650822798;C;2;0;C-2-0
0.422;0.557045738645;C;2;0;C-2-0
0.42219999999999996;0.557255847465;C;2;0;C-2-0
0.4224;0.557393294252;C;2;0;C-2-0
0.4226;0.55741709484;C;2;0;C-2-0
0.42279999999999995;0.557583497803;C;2;0;C-2-0
0.423;0.557278356796;C;2;0;C-2-0
0.42319999999999997;0.558057729751;C;2;0;C-2-0
0.4234;0.557592296605;C;2;0;C-2-0
0.4236;0.558421251177;C;2;0;C-2-0
0.42379999999999995;0.558339388627;C;2;0;C-2-0
0.424;0.559403730948;C;2;0;C-2-0
0.42419999999999997;0.559278764655;C;2;0;C-2-0
0.4244;0.559307983315;C;2;0;C-2-0
0.4246;0.559106230489;C;2;0;C-2-0
0.42479999999999996;0.559300491576;C;2;0;C-2-0
0.425;0.559613080717;C;2;0;C-2-0
0.42519999999999997;0.560103084985;C;2;0;C-2-0
0.4254;0.559806177692;C;2;0;C-2-0
0.4256;0.560727554591;C;2;0;C-2-0
0.42579999999999996;0.5603370545;C;2;0;C-2-0
0.426;0.560494384375;C;2;0;C-2-0
0.42619999999999997;0.560651445597;C;2;0;C-2-0
0.4264;0.561369558836;C;2;0;C-2-0
0.4266;0.561136069851;C;2;0;C-2-0
0.42679999999999996;0.561124677896;C;2;0;C-2-0
0.427;0.561786132444;C;2;0;C-2-0
0.42719999999999997;0.562138131424;C;2;0;C-2-0
0.4274;0.561639185355;C;2;0;C-2-0
0.4276;0.562455757663;C;2;0;C-2-0
0.42779999999999996;0.562144296113;C;2;0;C-2-0
0.428;0.562230543488;C;2;0;C-2-0
0.42819999999999997;0.563249238819;C;2;0;C-2-0
0.4284;0.56264170801;C;2;0;C-2-0
0.4286;0.563531084961;C;2;0;C-2-0
0.42879999999999996;0.563005106706;C;2;0;C-2-0
0.429;0.563726735093;C;2;0;C-2-0
0.42919999999999997;0.563823838878;C;2;0;C-2-0
0.4294;0.563762687911;C;2;0;C-2-0
0.4296;0.563724674295;C;2;0;C-2-0
0.42979999999999996;0.564257450981;C;2;0;C-2-0
