"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20000000000E+005, +5.56750189824E-001, +0.00000000000E+000
+4.20200000000E+005, +5.59530777576E-001, +0.00000000000E+000
+4.20400000000E+005, +5.59400715922E-001, +0.00000000000E+000
+4.20600000000E+005, +5.59549066059E-001, +0.00000000000E+000
+4.20800000000E+005, +5.59835492007E-001, +0.00000000000E+000
+4.21000000000E+005, +5.60165226781E-001, +0.00000000000E+000
+4.21200000000E+005, +5.60134747474E-001, +0.00000000000E+000
+4.21400000000E+005, +5.60854552859E-001, +0.00000000000E+000
+4.21600000000E+005, +5.60842392140E-001, +0.00000000000E+000
+4.21800000000E+005, +5.61157195641E-001, +0.00000000000E+000
+4.22000000000E+005, +5.60972523421E-001, +0.00000000000E+000
+4.22200000000E+005, +5.61206365893E-001, +0.00000000000E+000
+4.22400000000E+005, +5.61517423229E-001, +0.00000000000E+000
+4.22600000000E+005, +5.62279690584E-001, +0.00000000000E+000
+4.22800000000E+005, +5.62803307655E-001, +0.00000000000E+000
+4.23000000000E+005, +5.62556145660E-001, +0.00000000000E+000
+4.23200000000E+005, +5.62284291796E-001, +0.00000000000E+000
+4.23400000000E+005, +5.62868688295E-001, +0.00000000000E+000
+4.23600000000E+005, +5.62105120668E-001, +0.00000000000E+000
+4.23800000000E+005, +5.62857514764E-001, +0.00000000000E+000
+4.24000000000E+005, +5.62698843854E-001, +0.00000000000E+000
+4.24200000000E+005, +5.63482692020E-001, +0.00000000000E+000
+4.24400000000E+005, +5.63730957376E-001, +0.00000000000E+000
+4.24600000000E+005, +5.63917676987E-001, +0.00000000000E+000
+4.24800000000E+005, +5.64169490237E-001, +0.00000000000E+000
+4.25000000000E+005, +5.64253644528E-001, +0.00000000000E+000
+4.25200000000E+005, +5.64518330582E-001, +0.00000000000E+000
+4.25400000000E+005, +5.65057226541E-001, +0.00000000000E+000
+4.25600000000E+005, +5.64836563690E-001, +0.00000000000E+000
+4.25800000000E+005, +5.65067847457E-001, +0.00000000000E+000
+4.26000000000E+005, +5.65158139352E-001, +0.00000000000E+000
+4.26200000000E+005, +5.65522170893E-001, +0.00000000000E+000
+4.26400000000E+005, +5.65066747046E-001, +0.00000000000E+000
+4.26600000000E+005, +5.65498292226E-001, +0.00000000000E+000
+4.26800000000E+005, +5.66029615952E-001, +0.00000000000E+000
+4.27000000000E+005, +5.66072325327E-001, +0.00000000000E+000
+4.27200000000E+005, +5.66456427174E-001, +0.00000000000E+000
+4.27400000000E+005, +5.66852325811E-001, +0.00000000000E+000
+4.27600000000E+005, +5.67202445456E-001, +0.00000000000E+000
+4.27800000000E+005, +5.67146873666E-001, +0.00000000000E+000
+4.28000000000E+005, +5.67111277545E-001, +0.00000000000E+000
+4.28200000000E+005, +5.67924933138E-001, +0.00000000000E+000
+4.28400000000E+005, +5.67518096613E-001, +0.00000000000E+000
+4.28600000000E+005, +5.67840906926E-001, +0.00000000000E+000
+4.28800000000E+005, +5.67646571369E-001, +0.00000000000E+000
+4.29000000000E+005, +5.68617560973E-001, +0.00000000000E+000
+4.29200000000E+005, +5.68027446718E-001, +0.00000000000E+000
+4.29400000000E+005, +5.68106722371E-001, +0.00000000000E+000
+4.29600000000E+005, +5.69002131395E-001, +0.00000000000E+000
+4.29800000000E+005, +5.68931750284E-001, +0.00000000000E+000
+4.30000000000E+005, +5.69456237141E-001, +0.00000000000E+000
+4.30200000000E+005, +5.69003189623E-001, +0.00000000000E+000
+4.30400000000E+005, +5.69666237079E-001, +0.00000000000E+000
+4.30600000000E+005, +5.69478542961E-001, +0.00000000000E+000
+4.30800000000E+005, +5.70384828766E-001, +0.00000000000E+000
+4.31000000000E+005, +5.69996995658E-001, +0.00000000000E+000
+4.31200000000E+005, +5.69884409503E-001, +0.00000000000E+000
+4.31400000000E+005, +5.70090840161E-001, +0.00000000000E+000
+4.31600000000E+005, +5.70504143658E-001, +0.00000000000E+000
+4.31800000000E+005, +5.70724903230E-001, +0.00000000000E+000
+4.32000000000E+005, +5.70657552607E-001, +0.00000000000E+000
+4.32200000000E+005, +5.71047689202E-001, +0.00000000000E+000
+4.32400000000E+005, +5.71098796841E-001, +0.00000000000E+000
+4.32600000000E+005, +5.71411250558E-001, +0.00000000000E+000
+4.32800000000E+005, +5.71183650926E-001, +0.00000000000E+000
+4.33000000000E+005, +5.71152317874E-001, +0.00000000000E+000
+4.33200000000E+005, +5.71446195813E-001, +0.00000000000E+000
+4.33400000000E+005, +5.71420570794E-001, +0.00000000000E+000
+4.33600000000E+005, +5.71005185283E-001, +0.00000000000E+000
+4.33800000000E+005, +5.70956798173E-001, +0.00000000000E+000
+4.34000000000E+005, +5.71938660631E-001, +0.00000000000E+000
+4.34200000000E+005, +5.71026060679E-001, +0.00000000000E+000
+4.34400000000E+005, +5.71186162288E-001, +0.00000000000E+000
+4.34600000000E+005, +5.71017329544E-001, +0.00000000000E+000
+4.34800000000E+005, +5.70804101534E-001, +0.00000000000E+000
+4.35000000000E+005, +5.70504493611E-001, +0.00000000000E+000
+4.35200000000E+005, +5.70616808411E-001, +0.00000000000E+000
